,tweet,clean_tweet,hastags,attherate,urls,emojis,label
624,My Son's suggestion for safeguard from Corona. #COVID19India @narendramodi  https://t.co/1lBVlq3P4X,son suggest safeguard corona ,['#COVID19India'],['@narendramodi'],['https://t.co/1lBVlq3P4X'],[],2
625,"Corona Heist at it's best. 😎 That's where we are now, walking towards new season with RajasthanAgainstCorona  Introducing soon!   #meme #moneyheist #UdaipurAgainstCorona #teamUAC #udaipur #WednesdayMotivation  https://t.co/I2i0wWsLIQ",corona heist best that walk new season rajasthanagainstcorona introduc soon ,"['#meme', '#moneyheist', '#UdaipurAgainstCorona', '#teamUAC', '#udaipur', '#WednesdayMotivation']",[],['https://t.co/I2i0wWsLIQ'],['😎'],2
626,I wanna learn skateboarding.. What about you? What is the one thing you wanna do after this corona situation gets better?,wan learn skateboard thing wan corona situat better ,[],[],[],[],2
627,"@kuljeetschahal @SushantBSinha Wrong, They are fighting to spread corona every where",wrong fight spread corona ,[],"['@kuljeetschahal', '@SushantBSinha']",[],[],2
628,Allopathic doctor fucked a corona patient.. WOW LELE...,allopath doctor fuck corona patient wow lele ,[],[],[],[],2
630,ALLOPATHIC DOCTOR FUCKED A CORONA PATIENT ....WOW LELE,allopath doctor fuck corona patient wow lele ,[],[],[],[],2
631,"@KumarSollon @samarjityadav @nirwamehta Let's discuss about Corona and vaccination status followed by poverty , employment and crime .",discu corona vaccin statu follow poverti employ crime ,[],"['@KumarSollon', '@samarjityadav', '@nirwamehta']",[],[],2
632,"Are Pharmacists should be considered as Corona Warriors,if so why all state and central govt is not declaring Pharmacists as Corona Warriors Why only Pharmacists are been beytrayed by all govt facility",pharmacist consid corona warriorsif state central govt declar pharmacist corona warrior pharmacist beytray govt facil ,[],[],[],[],2
634,Bankers are being treated like slaves. Bankers are working amid Corona crisis without vaccination risking their lives and some incidents like one happend in Punjab national bank bokaro are inhuman .kindly take strict action. #banker_needs_vaccine #bankersarehumantoo @FinMinIndia,banker treat like slave banker work amid corona crisi vaccin risk life incid like happend punjab nation bank bokaro inhuman kindli strict action ,"['#banker_needs_vaccine', '#bankersarehumantoo']",['@FinMinIndia'],[],[],2
635,"@TheJuggy007 nope, not corona positive. but have been taking steam as a precaution for a long time now.",nope corona posit steam precaut long time ,[],['@TheJuggy007'],[],[],2
636,People spamming #InstagramBan  #FacebookBan #TwitterIndia ....... meanwhile corona and other pandemic related issues be like😂  https://t.co/BeOx6bh665,peopl spam corona pandem relat issu like ,"['#InstagramBan', '#FacebookBan', '#TwitterIndia']",[],['https://t.co/BeOx6bh665'],['😂'],2
637,@ZeeNewsEnglish He will be enlightened only after he contracts corona or black fungus or any other serious ailment.  At the moment he speaks as an agent of the ruling party.,enlighten contract corona black fungu ailment moment speak agent rule parti ,[],['@ZeeNewsEnglish'],[],[],2
638,"There’s no #COVID rules for farmers ? Thousands of people are planning to protest on May 26  to mark 6 months of stir , what will happen when they Go back to rural India with corona ?And 12 political parties are supporting this event. This is like a super spreader event #Pandemic",there rule farmer thousand peopl plan protest mark month stir happen rural india corona polit parti support event like super spreader event ,"['#COVID', '#Pandemic']",[],[],[],2
641,"@paimadhu Sir some people got corona infected just after first dose of Covishield ,why this happened ,is it due to active adino virus in the vaccine,which one is better Covishield or covaxin",peopl corona infect dose covishield happen activ adino viru vaccinewhich better covishield covaxin ,[],['@paimadhu'],[],[],2
642,I'm not a man but lives on man.   😈corona 😀😂,man life man corona ,[],[],[],"['😈', '😀', '😂']",2
643,@OfficeOfLGJandK  Sir can you please cut off power cuts in jammu . In this corona period this is the least we can ask for .,cut power cut jammu corona period ask ,[],['@OfficeOfLGJandK'],[],[],2
644,Stop corona viruses ‼️  https://t.co/eCQASVTooz,stop corona viru ,[],[],['https://t.co/eCQASVTooz'],['‼️'],2
646,@imNabeelAlikhan @KarachiWalay90 @Tatheermahajir @akhlaq_sabiha @asifakramvohra @IzharulHassan @karachiiiitteee @TayyabMemon @KhurramBhatti01 @Shoaib_Jatt @InsafPost @aaliaaaliya Credit goes to intelligent sind police for their checkpoint to stop corona entering in town teen hatti was chocked because of two police cars parked parallel and traffic was chocked.,credit intellig sind polic checkpoint stop corona enter town teen hatti chock polic car park parallel traffic chock ,[],"['@imNabeelAlikhan', '@KarachiWalay90', '@Tatheermahajir', '@akhlaq_sabiha', '@asifakramvohra', '@IzharulHassan', '@karachiiiitteee', '@TayyabMemon', '@KhurramBhatti01', '@Shoaib_Jatt', '@InsafPost', '@aaliaaaliya']",[],[],2
648,Thank you #Teachers... Corona Warriors working behind digital curtains deserves appreciation this #TeacherAppreciationWeek,corona warrior work digit curtain deserv appreci ,"['#Teachers...', '#TeacherAppreciationWeek']",[],[],[],2
650,@daadhiWalaLadka @Adityaiims Photos r before Corona No Camp in Corona time Thanks for suggestion,photo corona camp corona time suggest ,[],"['@daadhiWalaLadka', '@Adityaiims']",[],[],2
651,"#repost 52 weeks ago at 2020 year. Just share ya, guys.. from #kebunefi #maduefi #FelixZulhendri,Phd (#Biochemistry) - my best friend, to you all at #Medan #Sumut #Indonesia,  Semoga bermanfaat ya, guys.. 4 me 2 ofcourse, dan.. semoga Virus Corona a.k.a #Covid19 ini tidak lagi..  https://t.co/2UNn4q4EbA",week ago year share guy best friend semoga bermanfaat guy ofcours dan semoga viru corona aka ini tidak lagi ,"['#repost', '#kebunefi', '#maduefi', '#FelixZulhendri,Phd', '#Medan', '#Sumut', '#Indonesia,', '#Covid19']",[],['https://t.co/2UNn4q4EbA'],[],2
653,@DrVinodEndo @DrBharatsaboo @DrGDRamchandan1 @SanjayKalraDr1 @Vipul83485147 @DrSambitDas1 @tiwarialankar @monty_doc @preeti_nikam @EndoBrigade @KapoorNitinDr @just1doctorwala @DRAMITGOEL007 @atulkalhan @DrSunil_Kota @DrBharat0806 @baxirahul @annetkiraboc1 @drrajeev4uAIIMS @purvi_chawla @Endocrinologia4 @mondal_sunetra @DrSarahAlam @Hetashree_47 Thanks for Follow Retweet or Like Beat NCDs in Your Area  https://t.co/MjZ33WmebL Get Free Kit for Camp in a park near you Our-Efforts Your-Cooperation Diabetes &amp; Heart Disease (NCDs) Free Lucknow Free BP &amp; Sugar Camp In Lko After Corona-2  https://t.co/EgqmWgeiw0,follow retweet like beat ncd area free kit camp park near oureffort yourcooper diabet heart diseas ncd free lucknow free sugar camp lko corona ,[],"['@DrVinodEndo', '@DrBharatsaboo', '@DrGDRamchandan1', '@SanjayKalraDr1', '@Vipul83485147', '@DrSambitDas1', '@tiwarialankar', '@monty_doc', '@preeti_nikam', '@EndoBrigade', '@KapoorNitinDr', '@just1doctorwala', '@DRAMITGOEL007', '@atulkalhan', '@DrSunil_Kota', '@DrBharat0806', '@baxirahul', '@annetkiraboc1', '@drrajeev4uAIIMS', '@purvi_chawla', '@Endocrinologia4', '@mondal_sunetra', '@DrSarahAlam', '@Hetashree_47']","['https://t.co/MjZ33WmebL', 'https://t.co/EgqmWgeiw0']",[],2
654,@Indian__doctor @IMAIndiaOrg @yogrishiramdev @DelhiPolice @FAIMA_INDIA_ @UnitedRda @narendramodi @DrDatta_AIIMS @AiimsU @BhumiIndia @ShankulDwivedi @DrMeet_Ghonia @sarkari_doctor @drpraveenpsy @amitguptabliss @docvjg @PMOIndia @drharshvardhan @doctorsoumya Thanks for Follow Retweet or Like Beat NCDs in Your Area  https://t.co/MjZ33WmebL Get Free Kit for Camp in a park near you Our-Efforts Your-Cooperation Diabetes &amp; Heart Disease (NCDs) Free Lucknow Free BP &amp; Sugar Camp In Lko After Corona-2  https://t.co/EgqmWgeiw0,follow retweet like beat ncd area free kit camp park near oureffort yourcooper diabet heart diseas ncd free lucknow free sugar camp lko corona ,[],"['@Indian__doctor', '@IMAIndiaOrg', '@yogrishiramdev', '@DelhiPolice', '@FAIMA_INDIA_', '@UnitedRda', '@narendramodi', '@DrDatta_AIIMS', '@AiimsU', '@BhumiIndia', '@ShankulDwivedi', '@DrMeet_Ghonia', '@sarkari_doctor', '@drpraveenpsy', '@amitguptabliss', '@docvjg', '@PMOIndia', '@drharshvardhan', '@doctorsoumya']","['https://t.co/MjZ33WmebL', 'https://t.co/EgqmWgeiw0']",[],2
655,@RajanSharmaIMA @PMOIndia Thanks for Follow Retweet or Like Beat NCDs in Your Area  https://t.co/MjZ33WmebL Get Free Kit for Camp in a park near you Our-Efforts Your-Cooperation Diabetes &amp; Heart Disease (NCDs) Free Lucknow Free BP &amp; Sugar Camp In Lko After Corona-2  https://t.co/EgqmWgeiw0,follow retweet like beat ncd area free kit camp park near oureffort yourcooper diabet heart diseas ncd free lucknow free sugar camp lko corona ,[],"['@RajanSharmaIMA', '@PMOIndia']","['https://t.co/MjZ33WmebL', 'https://t.co/EgqmWgeiw0']",[],2
656,केवल #लखनऊ ( #Lucknow ) नगर निवासियों हेतु Beat Diabetes &amp; Heart Diseases(NCDs) &amp; Corona Take Precautions As Past  https://t.co/DcqYbU2oeI Adopt #Naturopathy &amp; Beat #diabetes #Cancer #stroke #lungs Diseases Naturopath Dr K K Srivastava (KKS)  https://t.co/tt7qIStDTv,beat diabet heart diseasesncd corona precaut past adopt beat diseas naturopath srivastava ,"['#लखनऊ', '#Lucknow', '#Naturopathy', '#diabetes', '#Cancer', '#stroke', '#lungs']",[],"['https://t.co/DcqYbU2oeI', 'https://t.co/tt7qIStDTv']",[],2
657,Sir #anoopmandal says that corona was bought by jains that means directly they are accusing our country on international level which is not good. Pls take action #BanAnoopMandal #Banonanoopmandal @gssjodhpur @PMOIndia @Kumkum26,corona bought jain mean directli accus countri intern level action ,"['#anoopmandal', '#BanAnoopMandal', '#Banonanoopmandal']","['@gssjodhpur', '@PMOIndia', '@Kumkum26']",[],[],2
658,@BhaktUnofficial Bloody fucking Corona   Don't know still how many people we gonna loss 💔,bloodi fuck corona dont peopl gon loss ,[],['@BhaktUnofficial'],[],['💔'],2
659,"@collectorapr   Good morning,  How may I reach out to discuss possibilities to enhance tourism? I am on the outlook for something substantial after corona has struck.",morn reach discu possibl enhanc tourism outlook substanti corona struck ,[],['@collectorapr'],[],[],2
661,@bjp4mumbai bjp said open all shops n Bjp will protect. How will you ? Why promoting law n order issue. N risk of corona spread further. Pl stop vaccinating for a fee when state is committed n providing it free @IndiaToday @MLEQ3ACy52nouK1 @IqbalSinghChah2 @MumbaiPolice,bjp open shop bjp protect promot law order issu risk corona spread stop vaccin fee state commit provid free ,[],"['@bjp4mumbai', '@IndiaToday', '@MLEQ3ACy52nouK1', '@IqbalSinghChah2', '@MumbaiPolice']",[],[],2
662,"@narendramodi Salues to all our Lab Technicians at the time every one wants to run away from Corona Virus as Our Lab Technicians didn't have luxury in the last year as these Lab Technicians have strenghtened our Testing Apparatus.The selfless service of Prakash Kandpal Ji has inspired us ,❤️",salu lab technician time away corona viru lab technician didnt luxuri year lab technician strenghten test apparatusth selfless servic prakash kandpal inspir ,[],['@narendramodi'],[],['❤️'],2
663,@Hayagreev79 What's your idea? Do u want's spread Corona more to all friend circle or what?,what idea spread corona friend circl ,[],['@Hayagreev79'],[],[],2
664,@_sabanaqvi ruined because of corona or your negative mindset ?,ruin corona neg mindset ,[],['@_sabanaqvi'],[],[],2
665,#ThirdWave correct art of corona wave  https://t.co/E96py1ce9X,correct art corona wave ,['#ThirdWave'],[],['https://t.co/E96py1ce9X'],[],2
667,Whoever put the rona in corona is a prophet.,rona corona prophet ,[],[],[],[],2
668,He was a man from mumbai. His all family members died by corona .  he just wanted to talk to doctors for some questions but instead of answering him they send policemen and thats how mumbai police behave with him . #justiceforyouvak #MumbaiPolice #doctors #shamemumbaipolice  https://t.co/pzOPP04L3f,man mumbai famili member die corona talk doctor question instead answer send policeman that mumbai polic behav ,"['#justiceforyouvak', '#MumbaiPolice', '#doctors', '#shamemumbaipolice']",[],['https://t.co/pzOPP04L3f'],[],2
669,Well they ensured us the same while opening schools and now we all can see corona going at its peak. #cancelboardexams2021 #boardexams2021 #STUDENTSLIVESMATTERS  https://t.co/Jd81Iyckvm,ensur open school corona peak ,"['#cancelboardexams2021', '#boardexams2021', '#STUDENTSLIVESMATTERS']",[],['https://t.co/Jd81Iyckvm'],[],2
670,Then the mother of corona is China... And xi jinping is fucking china.,mother corona china jinp fuck china ,[],[],[],[],2
671,"#CoronavirusIndia #CoronaSecondWave Just One Imagination For Corona Fighter... 😷😷😷  Instead of saying ""Good morning🌞"" .  .  .  We must try to say ""Mask 😷 Morning"". .   If He/She Person forget to wear a mask in morning.. Immediately.. They will wear it. 😷😷😷",imagin corona fighter instead morn mask morn hesh person forget wear mask morn immedi wear ,"['#CoronavirusIndia', '#CoronaSecondWave']",[],[],"['😷', '😷', '😷', '🌞', '😷', '😷', '😷', '😷']",2
674,@IshmeetIts @narendramodi Who is saying the farmers are terrorist.i just said the farmers should take care of yourself in corona and black fungus.why they are following Mr.Dicait in this critical situation.Protest march can be after lockdown,farmer terroristi farmer care corona black funguswhi follow mrdicait critic situationprotest march lockdown ,[],"['@IshmeetIts', '@narendramodi']",[],[],2
675,This is an electronic corona protection mask to know more see the video click on the link  https://t.co/LY5eP5PlOD,electron corona protect mask video click link ,[],[],['https://t.co/LY5eP5PlOD'],[],2
676,"The way stalin organized his team's to control corona, with in 2 weeks of his take over as CM I am so surprised, TN missed him last ten years, bcoz we hardly progressed. After controlling corona we can see amazing developments and actions against corruptive ministers and officers",way stalin organ team control corona week surpris miss year bcoz hardli progress control corona amaz develop action corrupt minist offic ,[],[],[],[],2
677,@pranav641 @deepadoc Is there any medicine for corona in any pathy?,medicin corona pathi ,[],"['@pranav641', '@deepadoc']",[],[],2
678,"The green house gasses are can't be optimised as the glacier melting and producing new viruses (plague,smallpox,ebola,Corona). May be #China developed Corona but you should know that lab is funded by Western countries like #USA and #France.",green hous cant optimis glacier melt produc new viru plaguesmallpoxebolacorona develop corona lab fund western countri like ,"['#China', '#USA', '#France.']",[],[],[],2
679,"If we have the ability  to read one's  mind,we'll  burst out in tears..in this perishable life we own  non-perishable  qualities ie. Anger,ego etc. No corona or any disease can erase these from humans. It's  ingrained  in our blood",abil read one mindwel burst tearsin perish life nonperish qualiti angerego corona diseas eras human ingrain blood ,[],[],[],[],2
680,@Parivartanorg @TheAnsumanRath @TheMausamMishra @swayamjourno @Sambad_English @otvnews Great Going corona warriors keep doing the good work👍👍💐💐,great corona warrior work ,[],"['@Parivartanorg', '@TheAnsumanRath', '@TheMausamMishra', '@swayamjourno', '@Sambad_English', '@otvnews']",[],"['👍', '👍', '💐', '💐']",2
682,@ManhasShreya 1st dose you should get .... Unless you had corona asymptomatic ...and u never knew.   If it's second dose then you may not get any issues like fever etc,dose corona asymptomat knew second dose issu like fever ,[],['@ManhasShreya'],[],[],2
683,"Compensation of up to 5Lakhs to families of corona patients who died due to lack of oxygen! This compensation is different from the declaration in which CM @ArvindKejriwal announced compensation of ₹50,000 to the families of those who died from Corona @attorneybharti @pkakkar81  https://t.co/dxtm3LLLDN",compens lakh famili corona patient die oxygen compens differ declar announc compens famili die corona ,[],"['@ArvindKejriwal', '@attorneybharti', '@pkakkar81']",['https://t.co/dxtm3LLLDN'],[],2
684,First time ever in India… a Chief Minister @mkstalin visiting the corona ward…hats off to you sir🙏🏼a true inspiration 🙏🏼🙏🏼🙏🏼  https://t.co/aAiz08La7Q,time india chief minist visit corona wardhat sira true inspir ,[],['@mkstalin'],['https://t.co/aAiz08La7Q'],"['🙏🏼', '🙏🏼', '🙏🏼', '🙏🏼']",2
685,"@ShivaniGupta_5 One of your family members must have been asymptomatic covid+ve Eventually He or she got cured of corona, but By that time it got carried to ur mother. Hope she is getting better now.",famili member asymptomat covidv eventu cure corona time carri mother hope better ,[],['@ShivaniGupta_5'],[],[],2
686,Corona :Third Wave Free Session !! @narendramodi  @PMOIndia @HinduNatl  https://t.co/4VEnPcjG4E,corona third wave free session ,[],"['@narendramodi', '@PMOIndia', '@HinduNatl']",['https://t.co/4VEnPcjG4E'],[],2
687,"@otvnews we have heard rumours of the building having corona patients. If they keep on doing this, the entire colony might get affected. @odisha_police request you to please take action.",heard rumour build corona patient entir coloni affect request action ,[],"['@otvnews', '@odisha_police']",[],[],2
688,They are fresh! I can smell the corona protein.,fresh smell corona protein ,[],[],[],[],2
689,@atti_cus @ptrmadurai This is absurd. Local BJP leaders must be pulled up as they are putting those workers at Risk by forcing them to unmask in a crowded place. This can't be called Corona Appropriate behaviour.,absurd local bjp leader pull put worker risk forc unmask crowd place cant call corona appropri behaviour ,[],"['@atti_cus', '@ptrmadurai']",[],[],2
690,The Tripura government took charge of the education of orphans in Corona. #biplabkumardeb #tripura #CoronaWarriors  https://t.co/4kXBgQi311,tripura govern charg educ orphan corona ,"['#biplabkumardeb', '#tripura', '#CoronaWarriors']",[],['https://t.co/4kXBgQi311'],[],2
691,Corona has not credible natural ancestor and some some protein found in Covid virus is also not natural and might be developed in Lab. As per UK Dr research. #ChinaCOVIDTruth  https://t.co/s1Z3ymot1K,corona credibl natur ancestor protein found covid viru natur develop lab research ,['#ChinaCOVIDTruth'],[],['https://t.co/s1Z3ymot1K'],[],2
693,@vivekagnihotri @vivekagnihotri We need to get Aamir Khan do this again only on Corona and Health sectors..  https://t.co/axYrPcnIi2,aamir khan corona health sector ,[],"['@vivekagnihotri', '@vivekagnihotri']",['https://t.co/axYrPcnIi2'],[],2
860,We are so grateful to you @ChouhanShivraj ji that you took this great initiative for the people who have lost their people due to this #COVID19 deadly virus. 🙏🏻#MPFightsCorona #HoshangabadFightsCorona  @vdsharmabjp @KamalPatelBJP @BJP4MP @mpajaypratap @VishvasSarang @madhavdasbjp,grate great initi peopl lose peopl deadli viru ,"['#COVID19', '#HoshangabadFightsCorona']","['@ChouhanShivraj', '@vdsharmabjp', '@KamalPatelBJP', '@BJP4MP', '@mpajaypratap', '@VishvasSarang', '@madhavdasbjp']",[],['🙏🏻'],2
867,Pretty soon the whole world will grow tired of these “mutations” of the virus.   This is another attempt to scare the public. Pathetic…   #covid #covid19,pretti soon world grow tire mutat viru attempt scare public pathet ,"['#covid', '#covid19']",[],[],[],2
1186,@ndtv Then how ur going to stop the covid virus,stop covid viru ,[],['@ndtv'],[],[],2
1233,#CoronaAndClimateWarTragedy  Disaster of corona war and climate war will surely intensify  Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/Dl1Sx6WI02 64  No vaccines for covid virus except beseech Allah to heal you from it.,disast corona war climat war sure intensifi imam mahdi nasser mohammad alyemeni ramadan vaccin covid viru beseech allah heal ,['#CoronaAndClimateWarTragedy'],[],['https://t.co/Dl1Sx6WI02'],[],2
1271,It’s Covid-19=China virus 🦠 a war weapon taken around 50lacs lives world over now time to teach China a lesson  @rKrcJIKEY201T2R  @JeevanSukhi,covidchina viru war weapon lac life world time teach china lesson ,[],"['@rKrcJIKEY201T2R', '@JeevanSukhi']",[],['🦠'],2
1399,Emerging story :China Virus / Covid-19  https://t.co/reDzAy5kJB @Arzookazmi30 @China_Amb_India @HuXijin_GT #WuhanVirus #ChineseVirus,emerg stori china viru covid ,"['#WuhanVirus', '#ChineseVirus']","['@Arzookazmi30', '@China_Amb_India', '@HuXijin_GT']",['https://t.co/reDzAy5kJB'],[],2
1400,Yoga Asanas to Boost Immunity  Full blog:  https://t.co/RgoQTeGJ9c  #allaboutlifestyle #unitednations #beauty #blogs #yogasanas #yogaposes #amazon  #yogaforimmunity #healthyliving #healthiswealth #covid19 #etushtii,yoga asana boost immun blog ,"['#allaboutlifestyle', '#unitednations', '#beauty', '#blogs', '#yogasanas', '#yogaposes', '#amazon', '#yogaforimmunity', '#healthyliving', '#healthiswealth', '#covid19', '#etushtii']",[],['https://t.co/RgoQTeGJ9c'],[],2
1411,@BSYBJP Extended #Lockdown is not a #Solution for any #State maintain SOPS .  Like this #MiddleClass and #LowerMiddleClass people #Die.  Please #ReConsider this.   #KarnatakaLockdown #BSYediyurappa  #COVID #IndianLivesMatter  #CovidIndia  #Covid19  https://t.co/tcjfvJxpbM,extend maintain sop like peopl ,"['#Lockdown', '#Solution', '#State', '#MiddleClass', '#LowerMiddleClass', '#Die.', '#ReConsider', '#KarnatakaLockdown', '#BSYediyurappa', '#COVID', '#IndianLivesMatter', '#CovidIndia', '#Covid19']",['@BSYBJP'],['https://t.co/tcjfvJxpbM'],[],2
1418,@khanumarfa Do u have guts to say china virus or Muslim terrorist. Uneducated Journalist will not understand the problem... Due to some reason WHO kept Covid19 instead of China Virus ... For more info u can ask from ur .......,gut china viru muslim terrorist uneduc journalist understand problem reason kept covid instead china viru info ask ,[],['@khanumarfa'],[],[],2
1640,"We 3 find positive (covid-19). Yes, it is difficult to fight  bt we r doing this 2gether, bcoz we don't have any other option. Really need good vibes & well wishes. This virus make people alone, but I believe till the humanity alive and its serve for ppl, ppl never be alone.",find posit covid difficult fight gether bcoz dont option vibe wish viru peopl believ till human aliv serv ppl ppl ,[],[],[],[],2
1741,"May Allah Almighty accept our Ibadah rendered during the month of Ramadan and protect everyone around the world from COVID-19 Corona Virus{Second Wave}Pandemic. Here's Wishing you all a very happy and blessed Eid Ul Fitr Mubarak. 
#EidUlFitr #EidMubarak #COVID19 #StayHomeStaySafe",allah almighti accept ibadah render month ramadan protect world covid corona virussecond wavepandem here wish happi bless eid fitr mubarak ,"['#EidUlFitr', '#EidMubarak', '#COVID19', '#StayHomeStaySafe']",[],[],[],2
1742,May Allah Almighty accept our Ibadah rendered during the month of Ramadan and protect everyone around the world from COVID-19 Corona Virus{Second Wave}Pandemic. Here's Wishing you all a very happy and blessed Eid Ul Fitr Mubarak. #EidUlFitr #EidMubarak #COVID19 #StayHomeStaySafe,allah almighti accept ibadah render month ramadan protect world covid corona virussecond wavepandem here wish happi bless eid fitr mubarak ,"['#EidUlFitr', '#EidMubarak', '#COVID19', '#StayHomeStaySafe']",[],[],[],2
