,words,scores
1655,admin,3
1656,basi,3
1657,headach,3
1658,alloc,3
1659,kena,3
1660,sec,3
1661,vashi,3
1662,jorhat,3
1663,impress,3
1664,paramed,3
1665,directli,3
1666,induc,3
1667,standard,3
1668,spent,3
1669,sincer,3
1670,femal,3
1671,asymptomat,3
1672,unfair,3
1673,guarante,3
1674,fast,3
1675,choos,3
1676,pune,3
1677,quiz,3
1678,hub,3
1679,neet,3
1680,tag,3
1681,loot,3
1682,rel,3
1683,gem,3
1684,iit,3
1685,packag,3
1686,perman,3
1687,forev,3
1688,bokaro,3
1689,distt,3
1690,hlo,3
1691,abvp,3
1692,basic,3
1693,thier,3
1694,desir,3
1695,skip,3
1696,pendem,3
1697,correct,3
1698,vlo,3
1699,admiss,3
1700,stuff,3
1701,david,3
1702,well,3
1703,neem,3
1704,pratapgarh,3
1705,shameless,3
1706,gon,3
1707,reserv,3
1708,quick,3
1709,spot,3
1710,diesel,3
1711,edibl,3
1712,dari,3
1713,speedi,3
1714,caught,3
1715,coach,3
1716,haryana,3
1717,silent,3
1718,foodour,3
1719,rush,3
1720,ssr,3
1721,croni,3
1722,gift,3
1723,stage,3
1724,rain,3
1725,yuva,3
1726,karma,3
1727,factori,3
1728,firmli,3
1729,hike,3
1730,dare,3
1731,saddest,3
1732,colleagu,3
1733,adher,3
1734,brown,3
1735,boil,3
1736,dubai,3
1737,brilliant,3
1738,season,3
1739,comorbid,3
1740,neglect,3
1741,specialis,3
1742,nle,3
1743,modul,3
1744,cme,3
1745,bye,3
1746,nowaday,3
1747,violent,3
1748,civil,3
1749,gprix,3
1750,formula,3
1751,prix,3
1752,row,3
1753,trend,3
1754,moderna,3
1755,english,3
1756,actor,3
1757,disrupt,3
1758,potenti,3
1759,arent,3
1760,hygien,3
1761,inshootingspot,3
1762,manoj,3
1763,kumbh,3
1764,director,3
1765,trillion,3
1766,dip,3
1767,pack,3
1768,section,3
1769,letter,3
1770,therapi,3
1771,prayer,3
1772,mouth,3
1773,influenc,3
1774,fellow,3
1775,clarifi,3
1776,adc,3
1777,shipment,3
1778,nirmala,3
1779,specif,3
1780,faith,3
1781,categori,3
1782,monthlong,3
1783,cmo,3
1784,empow,3
1785,skill,3
1786,credit,3
1787,fastli,3
1788,fewer,3
