,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
719,719,"From free oxygen delivery to the Door steps &amp; distributing Mask's, food Kits to the needy people @mlshivkummar Anna You are a true Covid Warrior helping the people to fight Corona from last one year take bow &amp; Keep Inspiring #IndiaFightsCorona @blsanthosh @girishalva @KiranKS  https://t.co/ITfLBfYpgQ",en,['#IndiaFightsCorona'],"['@mlshivkummar', '@blsanthosh', '@girishalva', '@KiranKS']",['https://t.co/ITfLBfYpgQ'],"['From', 'free', 'oxygen', 'delivery', 'to', 'the', 'Door', 'steps', 'amp', 'distributing', 'Mask', ""'s"", 'food', 'Kits', 'to', 'the', 'needy', 'people', 'mlshivkummar', 'Anna', 'You', 'are', 'a', 'true', 'Covid', 'Warrior', 'helping', 'the', 'people', 'to', 'fight', 'Corona', 'from', 'last', 'one', 'year', 'take', 'bow', 'amp', 'Keep', 'Inspiring', 'IndiaFightsCorona', 'blsanthosh', 'girishalva', 'KiranKS', 'https', 't.co/ITfLBfYpgQ']",,From free oxygen delivery to the Door steps amp distributing Masks food Kits to the needy people Anna You are a true Covid Warrior helping the people to fight Corona from last one year take bow amp Keep Inspiring ,[]
720,720,This shameless Modi is more dangerous than Corona Cobra and China.,en,[],[],[],"['This', 'shameless', 'Modi', 'is', 'more', 'dangerous', 'than', 'Corona', 'Cobra', 'and', 'China']",,This shameless Modi is more dangerous than Corona Cobra and China,[]
721,721,"Today marks the first month of the Corona Infections Campaign that we started almost a year ago.Initially,we were serving 70/80infected people continuously,but thing got harder as month passed.We are so thankful for all the donations&amp;help we received from people around the globe*  https://t.co/IxZMA8OOgP",en,[],[],['https://t.co/IxZMA8OOgP'],"['Today', 'marks', 'the', 'first', 'month', 'of', 'the', 'Corona', 'Infections', 'Campaign', 'that', 'we', 'started', 'almost', 'a', 'year', 'ago.Initially', 'we', 'were', 'serving', '70/80infected', 'people', 'continuously', 'but', 'thing', 'got', 'harder', 'as', 'month', 'passed.We', 'are', 'so', 'thankful', 'for', 'all', 'the', 'donations', 'amp', 'help', 'we', 'received', 'from', 'people', 'around', 'the', 'globe', 'https', 't.co/IxZMA8OOgP']",,Today marks the first month of the Corona Infections Campaign that we started almost a year agoInitiallywe were serving 70/80infected people continuouslybut thing got harder as month passedWe are so thankful for all the donationsamphelp we received from people around the globe* ,[]
722,722,@vinay1011 Which means now we can create fresh money in order to recover from post Corona slowdown.,en,[],['@vinay1011'],[],"['vinay1011', 'Which', 'means', 'now', 'we', 'can', 'create', 'fresh', 'money', 'in', 'order', 'to', 'recover', 'from', 'post', 'Corona', 'slowdown']",, Which means now we can create fresh money in order to recover from post Corona slowdown,[]
723,723,I know it's not related to the tag. But fu*k this corona 🤬🤬🤬 I don't know how many more lives this stupid virus has to play with? How many more families are gonna get destroyed? Plz god bless every single soul on this planet🧿🧿 #IshqMeinMarjawan2,en,['#IshqMeinMarjawan2'],[],[],"['I', 'know', 'it', ""'s"", 'not', 'related', 'to', 'the', 'tag', 'But', 'fu', 'k', 'this', 'corona', '🤬🤬🤬', 'I', 'do', ""n't"", 'know', 'how', 'many', 'more', 'lives', 'this', 'stupid', 'virus', 'has', 'to', 'play', 'with', 'How', 'many', 'more', 'families', 'are', 'gon', 'na', 'get', 'destroyed', 'Plz', 'god', 'bless', 'every', 'single', 'soul', 'on', 'this', 'planet🧿🧿', 'IshqMeinMarjawan2']",,I know its not related to the tag But fu*k this corona 🤬🤬🤬 I dont know how many more lives this stupid virus has to play with How many more families are gonna get destroyed Plz god bless every single soul on this planet🧿🧿 ,"['🤬', '🤬', '🤬', '🧿', '🧿']"
724,724,"Corona is a NEW GOD in India   #coronamatatemple comes up under a neem tree at a village in Pratapgarh district, Uttar Pradesh…  #IncredibleIndia  https://t.co/XfLGiOD2ht",en,"['#coronamatatemple', '#IncredibleIndia']",[],['https://t.co/XfLGiOD2ht'],"['Corona', 'is', 'a', 'NEW', 'GOD', 'in', 'India', 'coronamatatemple', 'comes', 'up', 'under', 'a', 'neem', 'tree', 'at', 'a', 'village', 'in', 'Pratapgarh', 'district', 'Uttar', 'Pradesh…', 'IncredibleIndia', 'https', 't.co/XfLGiOD2ht']",,Corona is a NEW GOD in India comes up under a neem tree at a village in Pratapgarh district Uttar Pradesh… ,[]
725,725,@MoHFW_INDIA @PMOIndia @icmr_nie @drharshvardhan sir a question I am a diabetic before corona I was fine if I get corona and I die will this be a death by corona or diabities .I think it should be corona because I was fit and fine before corona .SO SIR PLS GIVE ACTUAL DEATH NOS,en,[],"['@MoHFW_INDIA', '@PMOIndia', '@icmr_nie', '@drharshvardhan']",[],"['MoHFW_INDIA', 'PMOIndia', 'icmr_nie', 'drharshvardhan', 'sir', 'a', 'question', 'I', 'am', 'a', 'diabetic', 'before', 'corona', 'I', 'was', 'fine', 'if', 'I', 'get', 'corona', 'and', 'I', 'die', 'will', 'this', 'be', 'a', 'death', 'by', 'corona', 'or', 'diabities', 'I', 'think', 'it', 'should', 'be', 'corona', 'because', 'I', 'was', 'fit', 'and', 'fine', 'before', 'corona', 'SO', 'SIR', 'PLS', 'GIVE', 'ACTUAL', 'DEATH', 'NOS']",, sir a question I am a diabetic before corona I was fine if I get corona and I die will this be a death by corona or diabities I think it should be corona because I was fit and fine before corona SO SIR PLS GIVE ACTUAL DEATH NOS,[]
726,726,Corona Awareness By Puneeth Rajkumar @PsprkF @PuneethRajkumar #coronavirus #vaccinationinindia #coronaawarenessinKannada  To watch click the link 👇  https://t.co/e9EGt7hqJk,en,"['#coronavirus', '#vaccinationinindia', '#coronaawarenessinKannada']","['@PsprkF', '@PuneethRajkumar']",['https://t.co/e9EGt7hqJk'],"['Corona', 'Awareness', 'By', 'Puneeth', 'Rajkumar', 'PsprkF', 'PuneethRajkumar', 'coronavirus', 'vaccinationinindia', 'coronaawarenessinKannada', 'To', 'watch', 'click', 'the', 'link', '👇', 'https', 't.co/e9EGt7hqJk']",,Corona Awareness By Puneeth Rajkumar To watch click the link 👇 ,['👇']
727,727,Donated Today 🌸🌼💕  #donated #donate #paypal #poor #delhi #india #drive #welfare #blessed #happy #CoronaSecondWave #CoronaPandemic #CoronavirusIndia #CoronavirusIndia #Corona #CoronaCurfew #CoronaWarriors #CoronaUpdate #Saturday #SaturdayMotivation #SaturdayMotivation #happy  https://t.co/u72DwkALa8,en,"['#donated', '#donate', '#paypal', '#poor', '#delhi', '#india', '#drive', '#welfare', '#blessed', '#happy', '#CoronaSecondWave', '#CoronaPandemic', '#CoronavirusIndia', '#CoronavirusIndia', '#Corona', '#CoronaCurfew', '#CoronaWarriors', '#CoronaUpdate', '#Saturday', '#SaturdayMotivation', '#SaturdayMotivation', '#happy']",[],['https://t.co/u72DwkALa8'],"['Donated', 'Today', '🌸🌼💕', 'donated', 'donate', 'paypal', 'poor', 'delhi', 'india', 'drive', 'welfare', 'blessed', 'happy', 'CoronaSecondWave', 'CoronaPandemic', 'CoronavirusIndia', 'CoronavirusIndia', 'Corona', 'CoronaCurfew', 'CoronaWarriors', 'CoronaUpdate', 'Saturday', 'SaturdayMotivation', 'SaturdayMotivation', 'happy', 'https', 't.co/u72DwkALa8']",,Donated Today 🌸🌼💕 ,"['🌸', '🌼', '💕']"
728,728,"Me after seeing this corona mata🥵🙄 ""Corona Mata""   #CoronaMata #coronamatatemple #coronamatamandir  https://t.co/bFQjPWySl0",en,"['#CoronaMata', '#coronamatatemple', '#coronamatamandir']",[],['https://t.co/bFQjPWySl0'],"['Me', 'after', 'seeing', 'this', 'corona', 'mata🥵🙄', 'Corona', 'Mata', 'CoronaMata', 'coronamatatemple', 'coronamatamandir', 'https', 't.co/bFQjPWySl0']",,Me after seeing this corona mata🥵🙄 Corona Mata ,"['🥵', '🙄']"
729,729,Amrican  : We have best health infrastructure to fight against COVID 19.  Indian : Le Amerika . We have Corona Mata Mandir.   #coronamatatemple,en,['#coronamatatemple'],[],[],"['Amrican', 'We', 'have', 'best', 'health', 'infrastructure', 'to', 'fight', 'against', 'COVID', '19', 'Indian', 'Le', 'Amerika', 'We', 'have', 'Corona', 'Mata', 'Mandir', 'coronamatatemple']",,Amrican : We have best health infrastructure to fight against COVID 19 Indian : Le Amerika  We have Corona Mata Mandir ,[]
730,730,"@vinikkohli @Satirical_Dhruv Lol. Corona sounds so feminine! But if you decide to worship or fight Covid, it must be a Mister. He is a pukka male monster.",en,[],"['@vinikkohli', '@Satirical_Dhruv']",[],"['vinikkohli', 'Satirical_Dhruv', 'Lol', 'Corona', 'sounds', 'so', 'feminine', 'But', 'if', 'you', 'decide', 'to', 'worship', 'or', 'fight', 'Covid', 'it', 'must', 'be', 'a', 'Mister', 'He', 'is', 'a', 'pukka', 'male', 'monster']",, Lol Corona sounds so feminine But if you decide to worship or fight Covid it must be a Mister He is a pukka male monster,[]
731,731,"Today M.P. Sharma's death is due to Corona. Village Loma, PO Rajapaker Near Hajipur. Plz take action so that Corona won't spread in this area.@nityanandraibjp @NitishKumar @dm_vaishali @UditaSi07727860  https://t.co/HnmbGbj5uD",en,[],"['@NitishKumar', '@dm_vaishali', '@UditaSi07727860']",['https://t.co/HnmbGbj5uD'],"['Today', 'M.P', 'Sharma', ""'s"", 'death', 'is', 'due', 'to', 'Corona', 'Village', 'Loma', 'PO', 'Rajapaker', 'Near', 'Hajipur', 'Plz', 'take', 'action', 'so', 'that', 'Corona', 'wo', ""n't"", 'spread', 'in', 'this', 'area', 'nityanandraibjp', 'NitishKumar', 'dm_vaishali', 'UditaSi07727860', 'https', 't.co/HnmbGbj5uD']",,Today MP Sharmas death is due to Corona Village Loma PO Rajapaker Near Hajipur Plz take action so that Corona wont spread in this area ,[]
732,732,"@gyanaom1100 @0c8KPmgaOpOJaxn @deepak_mragwani @AmitSwami2019 @TheDeepak2020In @brand_maratha @PriyankaBabbar5 @mragwani_deepak @RpRamesh10 @saprajapati1 @HariOm_o3 @BrajmohanMalvi1 @AshokPa72976701 @PoojaKhurana_ @7hBIugaUURAh0PP @Arnab_Fanclub_ Below article exposes the terrific situation of Indian jails during Corona time!  In such horrific situation, Prisoner Rights should be ensured.  Atleast the ill, old, &amp; other vulnerable inmates should be released. #Justice_For_Covid_Prisoners  https://t.co/1zZRDE93Gj",en,['#Justice_For_Covid_Prisoners'],"['@gyanaom1100', '@0c8KPmgaOpOJaxn', '@deepak_mragwani', '@AmitSwami2019', '@TheDeepak2020In', '@brand_maratha', '@PriyankaBabbar5', '@mragwani_deepak', '@RpRamesh10', '@saprajapati1', '@HariOm_o3', '@BrajmohanMalvi1', '@AshokPa72976701', '@PoojaKhurana_', '@7hBIugaUURAh0PP', '@Arnab_Fanclub_']",['https://t.co/1zZRDE93Gj'],"['gyanaom1100', '0c8KPmgaOpOJaxn', 'deepak_mragwani', 'AmitSwami2019', 'TheDeepak2020In', 'brand_maratha', 'PriyankaBabbar5', 'mragwani_deepak', 'RpRamesh10', 'saprajapati1', 'HariOm_o3', 'BrajmohanMalvi1', 'AshokPa72976701', 'PoojaKhurana', '7hBIugaUURAh0PP', 'Arnab_Fanclub', 'Below', 'article', 'exposes', 'the', 'terrific', 'situation', 'of', 'Indian', 'jails', 'during', 'Corona', 'time', 'In', 'such', 'horrific', 'situation', 'Prisoner', 'Rights', 'should', 'be', 'ensured', 'Atleast', 'the', 'ill', 'old', 'amp', 'other', 'vulnerable', 'inmates', 'should', 'be', 'released', 'Justice_For_Covid_Prisoners', 'https', 't.co/1zZRDE93Gj']",, Below article exposes the terrific situation of Indian jails during Corona time In such horrific situation Prisoner Rights should be ensured Atleast the ill old amp other vulnerable inmates should be released ,[]
733,733,@thenitinnotes I heard china now claiming that corona originated from india 😂😂🙊,en,[],['@thenitinnotes'],[],"['thenitinnotes', 'I', 'heard', 'china', 'now', 'claiming', 'that', 'corona', 'originated', 'from', 'india', '😂😂🙊']",, I heard china now claiming that corona originated from india 😂😂🙊,"['😂', '😂', '🙊']"
734,734,"I really appreciated DMK Government.I searched vaccine for two weeks but our area DMK Chairman #JP PAZHAYAR, #sirkali and her team  Arranged camp today our village with corona vaccine guidelines thank to @mkstalin cm sir @Subramanian_ma  sir &amp;all other helath dept from common man",en,"['#JP', '#sirkali']","['@mkstalin', '@Subramanian_ma']",[],"['I', 'really', 'appreciated', 'DMK', 'Government.I', 'searched', 'vaccine', 'for', 'two', 'weeks', 'but', 'our', 'area', 'DMK', 'Chairman', 'JP', 'PAZHAYAR', 'sirkali', 'and', 'her', 'team', 'Arranged', 'camp', 'today', 'our', 'village', 'with', 'corona', 'vaccine', 'guidelines', 'thank', 'to', 'mkstalin', 'cm', 'sir', 'Subramanian_ma', 'sir', 'amp', 'all', 'other', 'helath', 'dept', 'from', 'common', 'man']",,I really appreciated DMK GovernmentI searched vaccine for two weeks but our area DMK Chairman PAZHAYAR and her team Arranged camp today our village with corona vaccine guidelines thank to cm sir sir ampall other helath dept from common man,[]
735,735,@Lina17330 @DDNewsHindi The prisons can not be breeding ground for the corona virus and spread of pandemic among the custodial population of India.   #Justice_For_Covid_Prisoners  Prisoner Rights should be protected.  Raise Voice For COVID Prisoners!  https://t.co/QNpovyreJj,en,['#Justice_For_Covid_Prisoners'],"['@Lina17330', '@DDNewsHindi']",['https://t.co/QNpovyreJj'],"['Lina17330', 'DDNewsHindi', 'The', 'prisons', 'can', 'not', 'be', 'breeding', 'ground', 'for', 'the', 'corona', 'virus', 'and', 'spread', 'of', 'pandemic', 'among', 'the', 'custodial', 'population', 'of', 'India', 'Justice_For_Covid_Prisoners', 'Prisoner', 'Rights', 'should', 'be', 'protected', 'Raise', 'Voice', 'For', 'COVID', 'Prisoners', 'https', 't.co/QNpovyreJj']",, The prisons can not be breeding ground for the corona virus and spread of pandemic among the custodial population of India Prisoner Rights should be protected Raise Voice For COVID Prisoners ,[]
736,736,"Some Days back One Lion Was Death in Vanndaloor ZOO by Corona Virus,Authentication Report! SO Corona Virus Spreading  To Animals itself.People always maintain distance with All Animals for Safety of Animals &amp; Human.We Are Controlled by  https://t.co/yy37IReOrY Save Nature! BYVRR  https://t.co/HlnuZeque5",en,[],[],"['https://t.co/yy37IReOrY', 'https://t.co/HlnuZeque5']","['Some', 'Days', 'back', 'One', 'Lion', 'Was', 'Death', 'in', 'Vanndaloor', 'ZOO', 'by', 'Corona', 'Virus', 'Authentication', 'Report', 'SO', 'Corona', 'Virus', 'Spreading', 'To', 'Animals', 'itself.People', 'always', 'maintain', 'distance', 'with', 'All', 'Animals', 'for', 'Safety', 'of', 'Animals', 'amp', 'Human.We', 'Are', 'Controlled', 'by', 'https', 't.co/yy37IReOrY', 'Save', 'Nature', 'BYVRR', 'https', 't.co/HlnuZeque5']",,Some Days back One Lion Was Death in Vanndaloor ZOO by Corona VirusAuthentication Report SO Corona Virus Spreading To Animals itselfPeople always maintain distance with All Animals for Safety of Animals amp HumanWe Are Controlled by  Save Nature BYVRR ,[]
737,737,@LucknowMsk @anvi_rks @Gajendr16916843 @Aparna38408634 @manavparody @hisamuddink51 @ManojJa37766871 @Krishna91228901 @Hisamud47588796 @I_am_deval @Parvesh65632017 @GT93868355 @AnilKum04619533 @ROVEE8 @UPENDRA57815086 @dvs1z @Ey3ivE3pefSpPY0 @SunilMe24609328 @BramhRakshas @budhwardee @Ayaaniqbal17 @Amritpu48045181 @ManojSh97808404 @jainymoney @MRchoudhry4444 @SunilSh74726833 @surajku70003117 @Rameshpatwal @Patel07Paresh @BabySingh99 @AjitSha06184074 @PuneetKhosla8 @divya_drashti @sureshsharma365 @sneha2024 @kishore_hassani @Mdsbbir7 @Sudarsh63169707 @ramesh_bdn @Usha17944190 @Veeru15173 @AshrafiMunawwar @Gravim71 @vg_inc @LakshamiChandra @AK73428200 @PragathShukla @DYOLSINGH @HasmukhSoni17 But for corona followed by lockdown the position could have been different.,en,[],"['@LucknowMsk', '@anvi_rks', '@Gajendr16916843', '@Aparna38408634', '@manavparody', '@hisamuddink51', '@ManojJa37766871', '@Krishna91228901', '@Hisamud47588796', '@I_am_deval', '@Parvesh65632017', '@GT93868355', '@AnilKum04619533', '@ROVEE8', '@UPENDRA57815086', '@dvs1z', '@Ey3ivE3pefSpPY0', '@SunilMe24609328', '@BramhRakshas', '@budhwardee', '@Ayaaniqbal17', '@Amritpu48045181', '@ManojSh97808404', '@jainymoney', '@MRchoudhry4444', '@SunilSh74726833', '@surajku70003117', '@Rameshpatwal', '@Patel07Paresh', '@BabySingh99', '@AjitSha06184074', '@PuneetKhosla8', '@divya_drashti', '@sureshsharma365', '@sneha2024', '@kishore_hassani', '@Mdsbbir7', '@Sudarsh63169707', '@ramesh_bdn', '@Usha17944190', '@Veeru15173', '@AshrafiMunawwar', '@Gravim71', '@vg_inc', '@LakshamiChandra', '@AK73428200', '@PragathShukla', '@DYOLSINGH', '@HasmukhSoni17']",[],"['LucknowMsk', 'anvi_rks', 'Gajendr16916843', 'Aparna38408634', 'manavparody', 'hisamuddink51', 'ManojJa37766871', 'Krishna91228901', 'Hisamud47588796', 'I_am_deval', 'Parvesh65632017', 'GT93868355', 'AnilKum04619533', 'ROVEE8', 'UPENDRA57815086', 'dvs1z', 'Ey3ivE3pefSpPY0', 'SunilMe24609328', 'BramhRakshas', 'budhwardee', 'Ayaaniqbal17', 'Amritpu48045181', 'ManojSh97808404', 'jainymoney', 'MRchoudhry4444', 'SunilSh74726833', 'surajku70003117', 'Rameshpatwal', 'Patel07Paresh', 'BabySingh99', 'AjitSha06184074', 'PuneetKhosla8', 'divya_drashti', 'sureshsharma365', 'sneha2024', 'kishore_hassani', 'Mdsbbir7', 'Sudarsh63169707', 'ramesh_bdn', 'Usha17944190', 'Veeru15173', 'AshrafiMunawwar', 'Gravim71', 'vg_inc', 'LakshamiChandra', 'AK73428200', 'PragathShukla', 'DYOLSINGH', 'HasmukhSoni17', 'But', 'for', 'corona', 'followed', 'by', 'lockdown', 'the', 'position', 'could', 'have', 'been', 'different']",, But for corona followed by lockdown the position could have been different,[]
738,738,@Realaamaadmi13 @iamvedprakash_ @itsBhargavK @alok_bhatt @abhijitmajumder Due to corona lockdown fall in gdp growth is common  but forex reserves  https://t.co/JSFuJz2XpF,en,[],"['@Realaamaadmi13', '@iamvedprakash_', '@itsBhargavK', '@alok_bhatt', '@abhijitmajumder']",['https://t.co/JSFuJz2XpF'],"['Realaamaadmi13', 'iamvedprakash', 'itsBhargavK', 'alok_bhatt', 'abhijitmajumder', 'Due', 'to', 'corona', 'lockdown', 'fall', 'in', 'gdp', 'growth', 'is', 'common', 'but', 'forex', 'reserves', 'https', 't.co/JSFuJz2XpF']",, Due to corona lockdown fall in gdp growth is common but forex reserves ,[]
739,739,@dtptraffic @ArvindKejriwal @aaprajeshrishi @CMODelhi @msisodia @AAPDelhi @DelhiPolice This is something great so quick action on this I hope Delhi police will look this matter immediately and make sure that it will follow the corona accurate behavior and we can come to normal life ✌🙏,en,[],"['@dtptraffic', '@ArvindKejriwal', '@aaprajeshrishi', '@CMODelhi', '@msisodia', '@AAPDelhi', '@DelhiPolice']",[],"['dtptraffic', 'ArvindKejriwal', 'aaprajeshrishi', 'CMODelhi', 'msisodia', 'AAPDelhi', 'DelhiPolice', 'This', 'is', 'something', 'great', 'so', 'quick', 'action', 'on', 'this', 'I', 'hope', 'Delhi', 'police', 'will', 'look', 'this', 'matter', 'immediately', 'and', 'make', 'sure', 'that', 'it', 'will', 'follow', 'the', 'corona', 'accurate', 'behavior', 'and', 'we', 'can', 'come', 'to', 'normal', 'life', '✌🙏']",, This is something great so quick action on this I hope Delhi police will look this matter immediately and make sure that it will follow the corona accurate behavior and we can come to normal life ✌🙏,"['✌', '🙏']"
740,740,"There used to be time when they showed weather report with celsius/degree of each cities, now we see corona case number of each cities at the end of news. When will this really end is still a question. 🙄🙄🙄🤔🤔 #CoronaUpdate #Corona #COVID19",en,"['#CoronaUpdate', '#Corona', '#COVID19']",[],[],"['There', 'used', 'to', 'be', 'time', 'when', 'they', 'showed', 'weather', 'report', 'with', 'celsius/degree', 'of', 'each', 'cities', 'now', 'we', 'see', 'corona', 'case', 'number', 'of', 'each', 'cities', 'at', 'the', 'end', 'of', 'news', 'When', 'will', 'this', 'really', 'end', 'is', 'still', 'a', 'question', '🙄🙄🙄🤔🤔', 'CoronaUpdate', 'Corona', 'COVID19']",,There used to be time when they showed weather report with celsius/degree of each cities now we see corona case number of each cities at the end of news When will this really end is still a question 🙄🙄🙄🤔🤔 ,"['🙄', '🙄', '🙄', '🤔', '🤔']"
