,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
1707,1707,"“And the one question that I always ask them is, did you make an appointment with your primary care doctor and ask them for their opinion on whether or not you should receive the vaccine? And so far, nobody has answered yes to that question.”  https://t.co/K3Oh58DrMO",en,[],[],['https://t.co/K3Oh58DrMO'],"['“', 'And', 'the', 'one', 'question', 'that', 'I', 'always', 'ask', 'them', 'is', 'did', 'you', 'make', 'an', 'appointment', 'with', 'your', 'primary', 'care', 'doctor', 'and', 'ask', 'them', 'for', 'their', 'opinion', 'on', 'whether', 'or', 'not', 'you', 'should', 'receive', 'the', 'vaccine', 'And', 'so', 'far', 'nobody', 'has', 'answered', 'yes', 'to', 'that', 'question', '”', 'https', 't.co/K3Oh58DrMO']","['always', 'And', 'doctor', 'whether', 'make', 'question', 'one', 'appointment', '“', 'ask', 'primary', 'care', 'I', 'opinion', '”', 'nobody', 'answered', 'receive', 'https', 't.co/K3Oh58DrMO', 'far', 'yes', 'vaccine']",“And the one question that I always ask them is did you make an appointment with your primary care doctor and ask them for their opinion on whether or not you should receive the vaccine And so far nobody has answered yes to that question” ,[]
1708,1708,"@MamataOfficial @DilipGhoshBJP 1sf dose of Vaccine missing , roads are in dire state and electricity bills are huge all for voting BJP in my Area.",en,[],"['@MamataOfficial', '@DilipGhoshBJP']",[],"['MamataOfficial', 'DilipGhoshBJP', '1sf', 'dose', 'of', 'Vaccine', 'missing', 'roads', 'are', 'in', 'dire', 'state', 'and', 'electricity', 'bills', 'are', 'huge', 'all', 'for', 'voting', 'BJP', 'in', 'my', 'Area']","['huge', 'roads', 'Vaccine', 'state', 'BJP', 'Area', 'voting', 'MamataOfficial', 'bills', 'dose', 'DilipGhoshBJP', 'dire', 'electricity', '1sf', 'missing']", 1sf dose of Vaccine missing  roads are in dire state and electricity bills are huge all for voting BJP in my Area,[]
1709,1709,@cultfitOfficial Kindly help me how to get registered to my second dose of vaccine in cult app..took 1st dose covaxin on Jun 28..,en,[],['@cultfitOfficial'],[],"['cultfitOfficial', 'Kindly', 'help', 'me', 'how', 'to', 'get', 'registered', 'to', 'my', 'second', 'dose', 'of', 'vaccine', 'in', 'cult', 'app', 'took', '1st', 'dose', 'covaxin', 'on', 'Jun', '28']","['second', 'covaxin', 'app', 'cultfitOfficial', 'cult', 'dose', 'help', '1st', 'get', '28', 'Kindly', 'took', 'Jun', 'registered', 'vaccine']", Kindly help me how to get registered to my second dose of vaccine in cult apptook 1st dose covaxin on Jun 28,[]
1710,1710,@srivatsayb Yes . Vaccine guru !,en,[],['@srivatsayb'],[],"['srivatsayb', 'Yes', 'Vaccine', 'guru']","['Vaccine', 'guru', 'srivatsayb', 'Yes']", Yes  Vaccine guru ,[]
1711,1711,"@dm_jajpur Sir, What about Vaccines for all age group. Please provide vaccines at Jajpur Road",en,[],['@dm_jajpur'],[],"['dm_jajpur', 'Sir', 'What', 'about', 'Vaccines', 'for', 'all', 'age', 'group', 'Please', 'provide', 'vaccines', 'at', 'Jajpur', 'Road']","['vaccines', 'provide', 'What', 'Jajpur', 'Road', 'Please', 'Sir', 'group', 'dm_jajpur', 'age', 'Vaccines']", Sir What about Vaccines for all age group Please provide vaccines at Jajpur Road,[]
1712,1712,@bangkoklad What are the vaccines he mixing?,en,[],['@bangkoklad'],[],"['bangkoklad', 'What', 'are', 'the', 'vaccines', 'he', 'mixing']","['vaccines', 'bangkoklad', 'mixing', 'What']", What are the vaccines he mixing,[]
1713,1713,Vaccine: COVISHIELD (1st Dose) Area:  Pincode: 400021  Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 23 Jul 2021 Available slots: 200  Cost: ₹780 Paid  #vaccination #Mumbai #covishield,en,"['#vaccination', '#Mumbai', '#covishield']",[],[],"['Vaccine', 'COVISHIELD', '1st', 'Dose', 'Area', 'Pincode', '400021', 'Age', 'Group', '18', 'Center', 'Name', 'HCG', 'ICS', 'Cancer', 'Hospital', 'Date', '23', 'Jul', '2021', 'Available', 'slots', '200', 'Cost', '₹780', 'Paid', 'vaccination', 'Mumbai', 'covishield']","['Area', 'Dose', 'Paid', '18', '200', 'Age', 'covishield', 'Mumbai', 'Cost', 'Hospital', 'slots', '2021', 'Vaccine', 'Available', 'Pincode', 'ICS', 'Name', 'vaccination', 'Cancer', '23', 'COVISHIELD', 'Date', 'Group', 'HCG', '₹780', 'Center', '1st', 'Jul', '400021']",Vaccine: COVISHIELD (1st Dose) Area: Pincode: 400021 Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 23 Jul 2021 Available slots: 200 Cost: ₹780 Paid ,[]
1714,1714,Didn’t know my uncle gave us lamb curry. I thought it was beef. After the first chew tek telan jak lah sebab sikmok membazir. Then I realized it’s lamb and I stopped eating. Now I feel so dizzy. Can’t stop vomitting. Lesu habis rasa. Hmmm dah esok nak vaccine 2nd dose.,en,[],[],[],"['Didn', '’', 't', 'know', 'my', 'uncle', 'gave', 'us', 'lamb', 'curry', 'I', 'thought', 'it', 'was', 'beef', 'After', 'the', 'first', 'chew', 'tek', 'telan', 'jak', 'lah', 'sebab', 'sikmok', 'membazir', 'Then', 'I', 'realized', 'it', '’', 's', 'lamb', 'and', 'I', 'stopped', 'eating', 'Now', 'I', 'feel', 'so', 'dizzy', 'Can', '’', 't', 'stop', 'vomitting', 'Lesu', 'habis', 'rasa', 'Hmmm', 'dah', 'esok', 'nak', 'vaccine', '2nd', 'dose']","['dizzy', 'feel', 'uncle', 'know', 'After', 'us', 'sikmok', 'Can', 'rasa', 'nak', 'Lesu', 'sebab', 'beef', 'lamb', 'curry', 'stop', 'vomitting', 'Then', 'esok', '’', '2nd', 'membazir', 'I', 'chew', 'habis', 'thought', 'lah', 'telan', 'dose', 'first', 'realized', 'tek', 'stopped', 'dah', 'gave', 'Didn', 'Hmmm', 'Now', 'jak', 'eating', 'vaccine']",Didn’t know my uncle gave us lamb curry I thought it was beef After the first chew tek telan jak lah sebab sikmok membazir Then I realized it’s lamb and I stopped eating Now I feel so dizzy Can’t stop vomitting Lesu habis rasa Hmmm dah esok nak vaccine 2nd dose,[]
1715,1715,Vaccine: COVISHIELD (1st Dose) Area:  Pincode: 400021  Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 22 Jul 2021 Available slots: 200  Cost: ₹780 Paid  #vaccination #Mumbai #covishield,en,"['#vaccination', '#Mumbai', '#covishield']",[],[],"['Vaccine', 'COVISHIELD', '1st', 'Dose', 'Area', 'Pincode', '400021', 'Age', 'Group', '18', 'Center', 'Name', 'HCG', 'ICS', 'Cancer', 'Hospital', 'Date', '22', 'Jul', '2021', 'Available', 'slots', '200', 'Cost', '₹780', 'Paid', 'vaccination', 'Mumbai', 'covishield']","['Area', 'Dose', 'Paid', '18', '200', 'Age', 'covishield', 'Mumbai', 'Cost', 'Hospital', 'slots', '2021', 'Vaccine', 'Available', 'Pincode', 'ICS', 'Name', 'vaccination', 'Cancer', 'COVISHIELD', 'Date', '22', 'Group', 'HCG', '₹780', 'Center', '1st', 'Jul', '400021']",Vaccine: COVISHIELD (1st Dose) Area: Pincode: 400021 Age Group: 18+ Center Name: HCG ICS Cancer Hospital Date: 22 Jul 2021 Available slots: 200 Cost: ₹780 Paid ,[]
1716,1716,"@UNTGAPS @JogulambaV Pl don't wait for any specific vaccine. Go get it done,whichever is available.Each of them are almost same age in the market and none of us know the significance.Vaccination is a safe and effective way to prevent disease and save lives ,not the brand",en,[],"['@UNTGAPS', '@JogulambaV']",[],"['UNTGAPS', 'JogulambaV', 'Pl', 'do', ""n't"", 'wait', 'for', 'any', 'specific', 'vaccine', 'Go', 'get', 'it', 'done', 'whichever', 'is', 'available.Each', 'of', 'them', 'are', 'almost', 'same', 'age', 'in', 'the', 'market', 'and', 'none', 'of', 'us', 'know', 'the', 'significance.Vaccination', 'is', 'a', 'safe', 'and', 'effective', 'way', 'to', 'prevent', 'disease', 'and', 'save', 'lives', 'not', 'the', 'brand']","['Pl', 'none', 'almost', 'us', 'know', 'way', 'get', 'age', 'market', 'significance.Vaccination', 'available.Each', 'lives', 'safe', 'disease', 'wait', 'effective', 'Go', ""n't"", 'UNTGAPS', 'brand', 'whichever', 'done', 'save', 'prevent', 'specific', 'JogulambaV', 'vaccine']", Pl dont wait for any specific vaccine Go get it donewhichever is availableEach of them are almost same age in the market and none of us know the significanceVaccination is a safe and effective way to prevent disease and save lives not the brand,[]
1717,1717,COVID-19 VACCINE TODAY (1st Dose)  https://t.co/PbKEDTQLrP,en,[],[],['https://t.co/PbKEDTQLrP'],"['COVID-19', 'VACCINE', 'TODAY', '1st', 'Dose', 'https', 't.co/PbKEDTQLrP']","['t.co/PbKEDTQLrP', 'https', 'Dose', 'VACCINE', '1st', 'TODAY', 'COVID-19']",COVID19 VACCINE TODAY (1st Dose) ,[]
1718,1718,There is no shortage of Vaccines.  https://t.co/s77UMqeoQ8,en,[],[],['https://t.co/s77UMqeoQ8'],"['There', 'is', 'no', 'shortage', 'of', 'Vaccines', 'https', 't.co/s77UMqeoQ8']","['https', 'There', 'shortage', 't.co/s77UMqeoQ8', 'Vaccines']",There is no shortage of Vaccines ,[]
1719,1719,Vaccine 1.5 maybe,en,[],[],[],"['Vaccine', '1.5', 'maybe']","['Vaccine', '1.5', 'maybe']",Vaccine 15 maybe,[]
1720,1720,Vaccine: COVISHIELD (1st Dose) Area:  Pincode: 400005  Age Group: 18+ Center Name: Apollo Clinic Colaba Date: 22 Jul 2021 Available slots: 100  Cost: ₹780 Paid  #vaccination #mumbai #covishield,en,"['#vaccination', '#mumbai', '#covishield']",[],[],"['Vaccine', 'COVISHIELD', '1st', 'Dose', 'Area', 'Pincode', '400005', 'Age', 'Group', '18', 'Center', 'Name', 'Apollo', 'Clinic', 'Colaba', 'Date', '22', 'Jul', '2021', 'Available', 'slots', '100', 'Cost', '₹780', 'Paid', 'vaccination', 'mumbai', 'covishield']","['Area', 'Dose', 'Paid', '18', 'Age', 'covishield', 'Clinic', 'Cost', 'Colaba', 'slots', 'mumbai', '2021', 'Vaccine', 'Available', 'Pincode', '100', 'Name', 'vaccination', 'COVISHIELD', '400005', 'Date', '22', 'Group', '₹780', 'Center', '1st', 'Apollo', 'Jul']",Vaccine: COVISHIELD (1st Dose) Area: Pincode: 400005 Age Group: 18+ Center Name: Apollo Clinic Colaba Date: 22 Jul 2021 Available slots: 100 Cost: ₹780 Paid ,[]
1721,1721,"@AshwiniVaishnaw Sir, I'm a bank employee. I'm doing my work since 1st lock down. I have taken both doses of #COVISHIELD vaccine. Please allow us to travel by local train in Mumbai @CMOMaharashtra @rajeshtope11 @Dev_Fadnavis",en,['#COVISHIELD'],"['@AshwiniVaishnaw', '@CMOMaharashtra', '@rajeshtope11', '@Dev_Fadnavis']",[],"['AshwiniVaishnaw', 'Sir', 'I', ""'m"", 'a', 'bank', 'employee', 'I', ""'m"", 'doing', 'my', 'work', 'since', '1st', 'lock', 'down', 'I', 'have', 'taken', 'both', 'doses', 'of', 'COVISHIELD', 'vaccine', 'Please', 'allow', 'us', 'to', 'travel', 'by', 'local', 'train', 'in', 'Mumbai', 'CMOMaharashtra', 'rajeshtope11', 'Dev_Fadnavis']","['Dev_Fadnavis', 'since', 'us', 'employee', 'CMOMaharashtra', 'taken', 'Mumbai', 'lock', 'Sir', 'AshwiniVaishnaw', 'Please', 'bank', 'I', 'doses', 'travel', 'work', 'COVISHIELD', 'allow', 'train', 'local', '1st', ""'m"", 'rajeshtope11', 'vaccine']", Sir Im a bank employee Im doing my work since 1st lock down I have taken both doses of vaccine Please allow us to travel by local train in Mumbai ,[]
1722,1722,Pfizer to offer COVID-19 vaccines to African Union through South African partnership  https://t.co/50c5FX1rf2,en,[],[],['https://t.co/50c5FX1rf2'],"['Pfizer', 'to', 'offer', 'COVID-19', 'vaccines', 'to', 'African', 'Union', 'through', 'South', 'African', 'partnership', 'https', 't.co/50c5FX1rf2']","['https', 'vaccines', 'African', 't.co/50c5FX1rf2', 'Pfizer', 'Union', 'partnership', 'COVID-19', 'South', 'offer']",Pfizer to offer COVID19 vaccines to African Union through South African partnership ,[]
1723,1723,Vaccine: COVAXIN (1st Dose) Area:  Pincode: 400004  Age Group: 18+ Center Name: H N Reliance Hosp MUMBAI 1 Date: 22 Jul 2021 Available slots: 200  Cost: ₹1250 Paid  #vaccination #mumbai #covaxin,en,"['#vaccination', '#mumbai', '#covaxin']",[],[],"['Vaccine', 'COVAXIN', '1st', 'Dose', 'Area', 'Pincode', '400004', 'Age', 'Group', '18', 'Center', 'Name', 'H', 'N', 'Reliance', 'Hosp', 'MUMBAI', '1', 'Date', '22', 'Jul', '2021', 'Available', 'slots', '200', 'Cost', '₹1250', 'Paid', 'vaccination', 'mumbai', 'covaxin']","['N', 'Area', 'Dose', 'MUMBAI', 'Paid', '18', '200', '1', 'Age', 'H', 'Cost', 'slots', 'mumbai', '2021', 'Vaccine', 'Available', 'Pincode', 'COVAXIN', 'Name', '₹1250', 'vaccination', 'Reliance', '400004', 'Date', '22', 'covaxin', 'Group', 'Center', '1st', 'Jul', 'Hosp']",Vaccine: COVAXIN (1st Dose) Area: Pincode: 400004 Age Group: 18+ Center Name: H N Reliance Hosp MUMBAI 1 Date: 22 Jul 2021 Available slots: 200 Cost: ₹1250 Paid ,[]
1724,1724,"@EmiratesSupport Well she is resident of dubai, having valid UAE 2 vaccine dose as well!! Any possible way to reach to dubai? Kindly let me know. Thank you",en,[],['@EmiratesSupport'],[],"['EmiratesSupport', 'Well', 'she', 'is', 'resident', 'of', 'dubai', 'having', 'valid', 'UAE', '2', 'vaccine', 'dose', 'as', 'well', 'Any', 'possible', 'way', 'to', 'reach', 'to', 'dubai', 'Kindly', 'let', 'me', 'know', 'Thank', 'you']","['Thank', 'Well', 'reach', 'Any', 'let', 'know', 'possible', 'dose', 'EmiratesSupport', 'valid', 'way', 'Kindly', 'dubai', 'resident', 'well', 'UAE', '2', 'vaccine']", Well she is resident of dubai having valid UAE 2 vaccine dose as well Any possible way to reach to dubai Kindly let me know Thank you,[]
1725,1725,@PMOIndia  No first dose of vaccine for sixty plus in Jodhpur since 3rd July they say slot mandatory but like me many  not getting.Only waiting.please convey reason.,en,[],['@PMOIndia'],[],"['PMOIndia', 'No', 'first', 'dose', 'of', 'vaccine', 'for', 'sixty', 'plus', 'in', 'Jodhpur', 'since', '3rd', 'July', 'they', 'say', 'slot', 'mandatory', 'but', 'like', 'me', 'many', 'not', 'getting.Only', 'waiting.please', 'convey', 'reason']","['PMOIndia', 'since', 'mandatory', 'convey', 'plus', 'getting.Only', 'slot', 'sixty', 'No', '3rd', 'like', 'many', 'dose', 'first', 'July', 'say', 'waiting.please', 'Jodhpur', 'reason', 'vaccine']", No first dose of vaccine for sixty plus in Jodhpur since 3rd July they say slot mandatory but like me many not gettingOnly waitingplease convey reason,[]
1726,1726,This is the best graphical representation of vaccine effectiveness against Delta I’ve seen so far.,en,[],[],[],"['This', 'is', 'the', 'best', 'graphical', 'representation', 'of', 'vaccine', 'effectiveness', 'against', 'Delta', 'I', '’', 've', 'seen', 'so', 'far']","['I', 'representation', 'effectiveness', 'Delta', 'far', '’', 'graphical', 'best', 'This', 'seen', 'vaccine']",This is the best graphical representation of vaccine effectiveness against Delta I’ve seen so far,[]
1727,1727,"Thanks to the vaccine, my hives are getting worse. Not sure if i should see the doctor or not...",en,[],[],[],"['Thanks', 'to', 'the', 'vaccine', 'my', 'hives', 'are', 'getting', 'worse', 'Not', 'sure', 'if', 'i', 'should', 'see', 'the', 'doctor', 'or', 'not']","['Thanks', 'doctor', 'see', 'worse', 'hives', 'Not', 'getting', 'sure', 'vaccine']",Thanks to the vaccine my hives are getting worse Not sure if i should see the doctor or not,[]
1728,1728,Spokesperson Sindh Govt @murtazawahab1 is speaking about the anti-rabies vaccine and Administrator Karachi issue with @adilshahzeb on @Dawn_News  https://t.co/n9jU2N4tXg,en,[],"['@murtazawahab1', '@adilshahzeb', '@Dawn_News']",['https://t.co/n9jU2N4tXg'],"['Spokesperson', 'Sindh', 'Govt', 'murtazawahab1', 'is', 'speaking', 'about', 'the', 'anti-rabies', 'vaccine', 'and', 'Administrator', 'Karachi', 'issue', 'with', 'adilshahzeb', 'on', 'Dawn_News', 'https', 't.co/n9jU2N4tXg']","['https', 't.co/n9jU2N4tXg', 'Administrator', 'Govt', 'issue', 'Dawn_News', 'Karachi', 'speaking', 'Sindh', 'anti-rabies', 'Spokesperson', 'adilshahzeb', 'murtazawahab1', 'vaccine']",Spokesperson Sindh Govt is speaking about the antirabies vaccine and Administrator Karachi issue with on ,[]
1729,1729,I think my antibody is currently have war with the vaccine rn,en,[],[],[],"['I', 'think', 'my', 'antibody', 'is', 'currently', 'have', 'war', 'with', 'the', 'vaccine', 'rn']","['I', 'war', 'antibody', 'think', 'currently', 'rn', 'vaccine']",I think my antibody is currently have war with the vaccine rn,[]
1730,1730,"Madhya Pradesh: 400 people tested corona positive after taking both vaccine doses during 2nd wave, say experts  https://t.co/Z4N3wsfvGA Download Free Press Journal official app:  https://t.co/fk5m2LwovG",en,[],[],"['https://t.co/Z4N3wsfvGA', 'https://t.co/fk5m2LwovG']","['Madhya', 'Pradesh', '400', 'people', 'tested', 'corona', 'positive', 'after', 'taking', 'both', 'vaccine', 'doses', 'during', '2nd', 'wave', 'say', 'experts', 'https', 't.co/Z4N3wsfvGA', 'Download', 'Free', 'Press', 'Journal', 'official', 'app', 'https', 't.co/fk5m2LwovG']","['positive', 'experts', 'tested', '400', 'official', 'Journal', 'vaccine', 'Free', 'taking', 'Pradesh', '2nd', 'people', 'corona', 'doses', 't.co/fk5m2LwovG', 'Download', 'say', 'Press', 'https', 'app', 'wave', 't.co/Z4N3wsfvGA', 'Madhya']",Madhya Pradesh: 400 people tested corona positive after taking both vaccine doses during 2nd wave say experts  Download Free Press Journal official app: ,[]
1731,1731,@DistAdmKeonjhar @HFWOdisha  My relative Bishnu Prasad Jena took her 2nd dose of vaccine at Tukuna Chc at keonjhar district on 14.07.21 but his final Certificate is not available plz help contact no 8457833951,en,[],"['@DistAdmKeonjhar', '@HFWOdisha']",[],"['DistAdmKeonjhar', 'HFWOdisha', 'My', 'relative', 'Bishnu', 'Prasad', 'Jena', 'took', 'her', '2nd', 'dose', 'of', 'vaccine', 'at', 'Tukuna', 'Chc', 'at', 'keonjhar', 'district', 'on', '14.07.21', 'but', 'his', 'final', 'Certificate', 'is', 'not', 'available', 'plz', 'help', 'contact', 'no', '8457833951']","['Jena', 'relative', 'district', 'HFWOdisha', 'help', 'took', 'Certificate', '2nd', 'contact', 'dose', 'available', 'DistAdmKeonjhar', '8457833951', 'keonjhar', '14.07.21', 'Chc', 'My', 'final', 'Tukuna', 'Prasad', 'Bishnu', 'plz', 'vaccine']", My relative Bishnu Prasad Jena took her 2nd dose of vaccine at Tukuna Chc at keonjhar district on 140721 but his final Certificate is not available plz help contact no 8457833951,[]
1732,1732,"A long day of dance, song &amp; theatre followed by animated discussions on vaccines captures the heart of a deliberative process; how can we move to more dignified listening rather than “teaching communities”",en,[],[],[],"['A', 'long', 'day', 'of', 'dance', 'song', 'amp', 'theatre', 'followed', 'by', 'animated', 'discussions', 'on', 'vaccines', 'captures', 'the', 'heart', 'of', 'a', 'deliberative', 'process', 'how', 'can', 'we', 'move', 'to', 'more', 'dignified', 'listening', 'rather', 'than', '“', 'teaching', 'communities', '”']","['discussions', 'communities', 'captures', 'process', 'move', 'dance', 'teaching', 'A', 'animated', '“', 'heart', 'listening', 'followed', '”', 'amp', 'dignified', 'day', 'vaccines', 'song', 'long', 'deliberative', 'rather', 'theatre']",A long day of dance song amp theatre followed by animated discussions on vaccines captures the heart of a deliberative process how can we move to more dignified listening rather than “teaching communities”,[]
1733,1733,"@Chandan58780967 @BrahmapurCorp @Ganjam_Admin @DRDAGanjam @sdmbam There is no time limit, Based on the availability of vaccine you can book at any time any where in the india.",en,[],"['@Chandan58780967', '@BrahmapurCorp', '@Ganjam_Admin', '@DRDAGanjam', '@sdmbam']",[],"['Chandan58780967', 'BrahmapurCorp', 'Ganjam_Admin', 'DRDAGanjam', 'sdmbam', 'There', 'is', 'no', 'time', 'limit', 'Based', 'on', 'the', 'availability', 'of', 'vaccine', 'you', 'can', 'book', 'at', 'any', 'time', 'any', 'where', 'in', 'the', 'india']","['Based', 'availability', 'book', 'There', 'Chandan58780967', 'BrahmapurCorp', 'sdmbam', 'limit', 'DRDAGanjam', 'india', 'time', 'vaccine', 'Ganjam_Admin']", There is no time limit Based on the availability of vaccine you can book at any time any where in the india,[]
1734,1734,The second vaccine is done ✅  https://t.co/dJkMlhay66,en,[],[],['https://t.co/dJkMlhay66'],"['The', 'second', 'vaccine', 'is', 'done', '✅', 'https', 't.co/dJkMlhay66']","['done', 'https', 'second', 't.co/dJkMlhay66', 'The', '✅', 'vaccine']",The second vaccine is done  ,['✅']
1735,1735,It’s crazy that some countries will have enough vaccines to vaccinate their populations 3-4 times over before some even get. Whew.,en,[],[],[],"['It', '’', 's', 'crazy', 'that', 'some', 'countries', 'will', 'have', 'enough', 'vaccines', 'to', 'vaccinate', 'their', 'populations', '3-4', 'times', 'over', 'before', 'some', 'even', 'get', 'Whew']","['vaccines', 'enough', 'times', 'vaccinate', 'populations', 'countries', 'get', '’', 'crazy', 'even', 'Whew', '3-4', 'It']",It’s crazy that some countries will have enough vaccines to vaccinate their populations 34 times over before some even get Whew,[]
1736,1736,"VACCINE UPDATE for #NMMC region for 28/07/21.  1)2nd dose COVISHEILD for 18  to 44 at NMMC HOSPITAL NERUL Timing 9 to 5 PM Doses 500  2) 18 to 44/45+ 2nd dose of COVAXIN at NMMC Hospital Vashi, Nerul &amp; Airoli. Timing 9 to 5 PM Doses 200 each.  https://t.co/q3xSNfAgbW",en,['#NMMC'],[],['https://t.co/q3xSNfAgbW'],"['VACCINE', 'UPDATE', 'for', 'NMMC', 'region', 'for', '28/07/21', '1', '2nd', 'dose', 'COVISHEILD', 'for', '18', 'to', '44', 'at', 'NMMC', 'HOSPITAL', 'NERUL', 'Timing', '9', 'to', '5', 'PM', 'Doses', '500', '2', '18', 'to', '44/45', '2nd', 'dose', 'of', 'COVAXIN', 'at', 'NMMC', 'Hospital', 'Vashi', 'Nerul', 'amp', 'Airoli', 'Timing', '9', 'to', '5', 'PM', 'Doses', '200', 'each', 'https', 't.co/q3xSNfAgbW']","['Doses', '5', '44/45', 'VACCINE', '28/07/21', '44', 'COVISHEILD', '18', '200', 'NMMC', 'PM', '1', '2', 'UPDATE', 'Hospital', '2nd', 'Timing', 'NERUL', 'COVAXIN', 'dose', '500', 'amp', 't.co/q3xSNfAgbW', 'https', 'Nerul', 'Vashi', 'Airoli', 'HOSPITAL', 'region', '9']",VACCINE UPDATE for region for 28/07/21 1)2nd dose COVISHEILD for 18 to 44 at NMMC HOSPITAL NERUL Timing 9 to 5 PM Doses 500 2) 18 to 44/45+ 2nd dose of COVAXIN at NMMC Hospital Vashi Nerul amp Airoli Timing 9 to 5 PM Doses 200 each ,[]
1737,1737,@ranjona In the name of free vaccine govt has not paid DA and arrears and saving Rs35000 crore. Rs. 82250 crore is lying as not claimed amount in Govt treasury. Govt should transparently and submit all account on their website.  https://t.co/ixGRNZDX0j,en,[],['@ranjona'],['https://t.co/ixGRNZDX0j'],"['ranjona', 'In', 'the', 'name', 'of', 'free', 'vaccine', 'govt', 'has', 'not', 'paid', 'DA', 'and', 'arrears', 'and', 'saving', 'Rs35000', 'crore', 'Rs', '82250', 'crore', 'is', 'lying', 'as', 'not', 'claimed', 'amount', 'in', 'Govt', 'treasury', 'Govt', 'should', 'transparently', 'and', 'submit', 'all', 'account', 'on', 'their', 'website', 'https', 't.co/ixGRNZDX0j']","['ranjona', 'free', '82250', 'claimed', 'Govt', 'vaccine', 'transparently', 'DA', 'amount', 'name', 'Rs', 'Rs35000', 'In', 'website', 'submit', 'paid', 'https', 'govt', 'treasury', 'account', 'crore', 'saving', 'lying', 't.co/ixGRNZDX0j', 'arrears']", In the name of free vaccine govt has not paid DA and arrears and saving Rs35000 crore Rs 82250 crore is lying as not claimed amount in Govt treasury Govt should transparently and submit all account on their website ,[]
1738,1738,@shiva_429 Vaccine vesukuna kooda few cases hosp lo admit ayyina cases konni vunaayi. But 99.99% of them ve survived.,en,[],['@shiva_429'],[],"['shiva_429', 'Vaccine', 'vesukuna', 'kooda', 'few', 'cases', 'hosp', 'lo', 'admit', 'ayyina', 'cases', 'konni', 'vunaayi', 'But', '99.99', 'of', 'them', 've', 'survived']","['Vaccine', 'kooda', 'admit', '99.99', 'konni', 'cases', 'vunaayi', 'shiva_429', 'But', 'ayyina', 'survived', 'hosp', 'lo', 'vesukuna']", Vaccine vesukuna kooda few cases hosp lo admit ayyina cases konni vunaayi But 9999% of them ve survived,[]
1739,1739,@shiva_429 Nope..  Vaccines r helping a lot..,en,[],['@shiva_429'],[],"['shiva_429', 'Nope', 'Vaccines', 'r', 'helping', 'a', 'lot']","['Nope', 'shiva_429', 'helping', 'r', 'lot', 'Vaccines']", Nope Vaccines r helping a lot,[]
1740,1740,"@advkrishna89 Didi ne vaccine mangi ? why didi asking vaccine now ? She should say khela hobe.. @MamataOfficial @AITCUPofficial @TMC_Supporters @PMOIndia @PrashantKishor  - still TMC not implemented, delaying her big promises for poors",en,[],"['@advkrishna89', '@MamataOfficial', '@AITCUPofficial', '@TMC_Supporters', '@PMOIndia', '@PrashantKishor']",[],"['advkrishna89', 'Didi', 'ne', 'vaccine', 'mangi', 'why', 'didi', 'asking', 'vaccine', 'now', 'She', 'should', 'say', 'khela', 'hobe', 'MamataOfficial', 'AITCUPofficial', 'TMC_Supporters', 'PMOIndia', 'PrashantKishor', 'still', 'TMC', 'not', 'implemented', 'delaying', 'her', 'big', 'promises', 'for', 'poors']","['PMOIndia', 'asking', 'AITCUPofficial', 'big', 'She', 'advkrishna89', 'still', 'mangi', 'khela', 'didi', 'MamataOfficial', 'PrashantKishor', 'delaying', 'hobe', 'ne', 'promises', 'TMC', 'TMC_Supporters', 'say', 'Didi', 'implemented', 'poors', 'vaccine']", Didi ne vaccine mangi  why didi asking vaccine now  She should say khela hobe  still TMC not implemented delaying her big promises for poors,[]
1741,1741,@vietnamhottakes Congratulations man ! Which vaccine are you getting ?,en,[],['@vietnamhottakes'],[],"['vietnamhottakes', 'Congratulations', 'man', 'Which', 'vaccine', 'are', 'you', 'getting']","['man', 'vietnamhottakes', 'Congratulations', 'Which', 'getting', 'vaccine']", Congratulations man  Which vaccine are you getting ,[]
1742,1742,Day 1 - Post vaccine Az at 4pm  Pain at injection area Tenderness muscle pain frm left hand to right hand Sleepy (now at 11pm) Cold (now at 11pm)  Taken 2 tablet paracetamol for tonight,en,[],[],[],"['Day', '1', 'Post', 'vaccine', 'Az', 'at', '4pm', 'Pain', 'at', 'injection', 'area', 'Tenderness', 'muscle', 'pain', 'frm', 'left', 'hand', 'to', 'right', 'hand', 'Sleepy', 'now', 'at', '11pm', 'Cold', 'now', 'at', '11pm', 'Taken', '2', 'tablet', 'paracetamol', 'for', 'tonight']","['tablet', 'area', '4pm', '1', '2', 'muscle', 'paracetamol', 'Taken', 'Pain', 'injection', 'Cold', 'Day', 'frm', 'Sleepy', 'tonight', 'Tenderness', 'left', 'pain', 'Az', '11pm', 'Post', 'hand', 'right', 'vaccine']",Day 1  Post vaccine Az at 4pm Pain at injection area Tenderness muscle pain frm left hand to right hand Sleepy (now at 11pm) Cold (now at 11pm) Taken 2 tablet paracetamol for tonight,[]
