,words,scores
1800,anna,3
1801,pick,3
1802,tragedy,3
1803,addition,3
1804,oxygenate,3
1805,acknowledge,3
1806,msg,3
1807,aaj,3
1808,establishment,3
1809,western,3
1810,baba,3
1811,debate,3
1812,donates,3
1813,concentrators,3
1814,department,3
1815,interstate,3
1816,pcr,3
1817,assist,3
1818,leh,3
1819,servant,3
1820,voice,3
1821,accordingly,3
1822,sort,3
1823,heartbreaking,3
1824,solidarity,3
1825,copy,3
1826,slot,3
1827,portal,3
1828,significant,3
1829,reaction,3
1830,shake,3
1831,parliament,3
1832,grade,3
1833,ho,3
1834,spoil,3
1835,sunday,3
1836,recommends,3
1837,plant,3
1838,saudi,3
1839,constituency,3
1840,ajit,3
1841,doval,3
1842,organization,3
1843,alcohol,3
1844,poonawalla,3
1845,cnbc,3
1846,covovax,3
1847,raise,3
1848,brink,3
1849,airborne,3
1850,turkman,3
1851,gate,3
1852,dairy,3
1853,delhithey,3
1854,notification,3
1855,chi,3
1856,previously,3
1857,trip,3
1858,thakur,3
1859,traffic,3
1860,sud,3
1861,absurd,3
1862,implementation,3
1863,gimmick,3
1864,frame,3
1865,thi,3
1866,unscientific,3
1867,berhampur,3
1868,tachileik,3
1869,unidentified,3
1870,motorcyclist,3
1871,yadanar,3
1872,wangkao,3
1873,gunfire,3
1874,swore,3
1875,offensively,3
1876,asean,3
1877,pace,3
1878,kupwara,3
1879,shopian,3
1880,rajouri,3
1881,samba,3
1882,doda,3
1883,kishtwar,3
1884,polling,3
1885,janakpuri,3
1886,bimari,3
1887,khardah,3
1888,stagger,3
1889,download,3
1890,narayan,3
1891,wbbse,3
1892,beleghata,3
1893,english,2
1894,association,2
1895,thursday,2
1896,festival,2
1897,desperate,2
1898,brutally,2
1899,si,2
1900,canada,2
1901,dp,2
1902,ampc,2
1903,premier,2
1904,faisalabad,2
1905,endanger,2
1906,he,2
1907,fit,2
1908,audience,2
1909,mnit,2
1910,opt,2
1911,disability,2
1912,pwd,2
1913,challans,2
1914,infamous,2
1915,phc,2
1916,dist,2
1917,improvement,2
1918,appreciation,2
1919,lrh,2
1920,allied,2
1921,meaning,2
1922,unprecedented,2
1923,height,2
1924,hyd,2
1925,hogi,2
1926,band,2
1927,worship,2
1928,pro,2
1929,efficiency,2
1930,wow,2
1931,closure,2
1932,page,2
1933,worldwide,2
1934,security,2
1935,gaga,2
1936,publicity,2
1937,electionsare,2
1938,solutionwe,2
1939,imposedthen,2
1940,readines,2
1941,spirit,2
1942,dely,2
1943,financely,2
1944,matainly,2
1945,hurssment,2
1946,partly,2
1947,sour,2
1948,skill,2
1949,master,2
1950,access,2
1951,scary,2
1952,gupta,2
1953,ssp,2
1954,sharma,2
1955,commendable,2
1956,compliance,2
1957,thatll,2
1958,ecosystem,2
1959,bunch,2
1960,easier,2
1961,supporter,2
1962,wah,2
1963,trv,2
1964,resurgence,2
1965,iraq,2
1966,commercial,2
1967,equal,2
1968,window,2
1969,curtain,2
1970,toss,2
1971,corruption,2
1972,sushant,2
1973,mystery,2
1974,trp,2
1975,anxiety,2
1976,citywatch,2
1977,yorker,2
1978,breach,2
1979,glbsports,2
1980,bayern,2
1981,pti,2
1982,karma,2
1983,ganjam,2
1984,speaks,2
1985,hail,2
1986,slow,2
1987,booking,2
1988,william,2
1989,morris,2
1990,endeavor,2
1991,mahatastra,2
1992,pollution,2
1993,sitaram,2
1994,doorstep,2
1995,pin,2
1996,eradication,2
1997,unite,2
1998,irony,2
1999,amaze,2
2000,excuse,2
2001,speech,2
2002,van,2
2003,vietnam,2
2004,footstep,2
2005,generates,2
2006,fade,2
2007,tourism,2
2008,scare,2
2009,february,2
2010,thumb,2
2011,liar,2
2012,constant,2
2013,idiotic,2
2014,everybody,2
2015,freelance,2
2016,reporter,2
2017,flaunt,2
2018,wonderful,2
2019,participate,2
2020,resolve,2
2021,andor,2
2022,sharp,2
2023,kam,2
2024,scrap,2
2025,thackeray,2
2026,occupancy,2
2027,gut,2
2028,counsel,2
2029,hygiene,2
2030,fin,2
2031,threat,2
2032,bhubaneswar,2
2033,sachin,2
2034,tendulkar,2
2035,vibe,2
2036,upcoming,2
2037,entitle,2
2038,productivity,2
2039,speaker,2
2040,sun,2
2041,coup,2
2042,keeper,2
2043,history,2
2044,activist,2
2045,lawyer,2
2046,personality,2
2047,mercy,2
2048,tryin,2
2049,multiply,2
2050,knowledge,2
2051,conventional,2
2052,avail,2
2053,swing,2
2054,disappoint,2
2055,heavily,2
2056,johor,2
2057,jain,2
2058,degree,2
2059,biontech,2
2060,random,2
2061,compulsion,2
2062,valid,2
2063,gehlot,2
2064,calm,2
2065,birthday,2
2066,telangana,2
2067,walkin,2
2068,exponentially,2
2069,criticize,2
2070,maintenance,2
2071,memento,2
2072,disinfection,2
2073,himanta,2
2074,lamp,2
2075,everything,2
2076,genome,2
2077,topic,2
2078,secondly,2
2079,ladakh,2
2080,cemetery,2
2081,bury,2
2082,explore,2
2083,lekin,2
2084,phir,2
2085,lag,2
2086,consequence,2
2087,ratan,2
2088,tata,2
2089,philanthropist,2
2090,famous,2
2091,enemy,2
2092,martyr,2
2093,vande,2
2094,bbmp,2
2095,wealthy,2
2096,mosquito,2
2097,slum,2
2098,companion,2
2099,have,2
2100,contract,2
2101,capture,2
2102,journey,2
2103,devdutt,2
2104,padikkal,2
2105,korea,2
2106,footing,2
2107,powder,2
2108,rever,2
2109,friendly,2
2110,decease,2
2111,originally,2
2112,similarly,2
2113,respiratory,2
2114,pasig,2
2115,quezon,2
2116,manila,2
2117,marikina,2
2118,lgus,2
2119,tirelessly,2
2120,neccessary,2
2121,courtesy,2
2122,monitoring,2
2123,dictatorship,2
2124,vigilant,2
2125,nonsense,2
2126,detect,2
2127,blog,2
2128,occasion,2
2129,incompetent,2
2130,mandate,2
2131,halt,2
2132,vicinity,2
2133,tatter,2
2134,pathway,2
2135,glad,2
2136,fragile,2
2137,sweet,2
2138,refer,2
2139,reddy,2
2140,sale,2
2141,arogyasetu,2
2142,spectator,2
2143,sudden,2
2144,rip,2
2145,indication,2
2146,wickedness,2
2147,longterm,2
2148,emerge,2
2149,confirms,2
2150,happens,2
2151,inhouse,2
2152,consumption,2
2153,greatest,2
2154,cab,2
2155,swab,2
2156,fareed,2
2157,implication,2
2158,rumor,2
2159,benifits,2
2160,bro,2
2161,elder,2
2162,cautious,2
2163,excessive,2
2164,comprehend,2
2165,sooon,2
2166,lac,2
2167,shahi,2
2168,july,2
2169,upsurge,2
2170,inspect,2
2171,urjent,2
2172,tak,2
2173,ramazan,2
2174,masjid,2
2175,sarkar,2
2176,tie,2
2177,astrazenecas,2
2178,vit,2
2179,cytokine,2
2180,boon,2
2181,meal,2
2182,yoga,2
2183,interacts,2
2184,mad,2
2185,obviously,2
2186,safely,2
2187,prolong,2
2188,enable,2
2189,birth,2
2190,choice,2
2191,origin,2
2192,suspect,2
2193,iranian,2
2194,mixed,2
2195,oil,2
2196,investigate,2
2197,shamefull,2
2198,pandamic,2
2199,fest,2
2200,talent,2
2201,transportation,2
2202,abroad,2
2203,plead,2
2204,claimed,2
2205,enhance,2
2206,grab,2
2207,product,2
2208,srinagar,2
2209,argue,2
2210,markaz,2
2211,thier,2
2212,fix,2
2213,proven,2
2214,dare,2
2215,rahega,2
2216,stuck,2
2217,edge,2
2218,sword,2
2219,incharge,2
2220,wbc,2
2221,dry,2
2222,ache,2
2223,diarrhoea,2
2224,rash,2
2225,toe,2
2226,facemasks,2
2227,ultimate,2
2228,shout,2
2229,character,2
2230,sister,2
2231,disastrous,2
2232,nurse,2
2233,kat,2
2234,plss,2
2235,expiry,2
2236,bengaluru,2
2237,namaskar,2
2238,token,2
2239,soil,2
2240,mantri,2
2241,struck,2
2242,knee,2
2243,equally,2
2244,okhla,2
2245,lga,2
2246,withdraws,2
2247,hate,2
2248,gtgtgt,2
2249,ansari,2
2250,sheer,2
2251,volume,2
2252,lagao,2
2253,nii,2
2254,sote,2
2255,baad,2
2256,waqt,2
2257,i,2
2258,kary,2
2259,approx,2
2260,grocery,2
2261,handy,2
2262,reading,2
2263,percent,2
2264,wager,2
2265,inlogo,2
2266,zinda,2
2267,mardoge,2
2268,nowshame,2
2269,refund,2
2270,yatra,2
2271,germ,2
2272,realises,2
2273,u,2
2274,manged,2
2275,round,2
2276,herpes,2
2277,ultimately,2
2278,intubate,2
2279,banerjee,2
2280,muhammad,2
2281,pak,2
2282,bhagwan,2
2283,supervisor,2
2284,mahanagar,2
2285,mozang,2
2286,success,2
2287,destroyed,2
2288,curse,2
2289,idol,2
2290,mera,2
2291,inch,2
2292,asthma,2
2293,match,2
2294,aata,2
2295,stayed,2
2296,cmof,2
2297,maharastra,2
2298,devastate,2
2299,rajdeep,2
2300,chala,2
2301,all,2
2302,sh,2
2303,mega,2
2304,dashboard,2
2305,sincerely,2
2306,fyh,2
2307,thjune,2
2308,core,2
2309,vulnerable,2
2310,holi,2
2311,artist,2
2312,star,2
2313,affiliate,2
2314,culture,2
2315,telecast,2
2316,mha,2
2317,suck,2
2318,sindh,2
2319,spare,2
2320,tank,2
2321,sky,2
2322,strange,2
2323,stress,2
2324,darr,2
2325,omg,2
2326,jehre,2
2327,crona,2
2328,monster,2
2329,secondary,2
2330,sensible,2
2331,understood,2
2332,cow,2
2333,dung,2
2334,divide,2
2335,disconnect,2
2336,cancer,2
2337,poison,2
2338,favour,2
2339,visible,2
2340,branch,2
2341,conference,2
2342,scooter,2
2343,conclusion,2
2344,song,2
2345,drink,2
2346,polio,2
2347,experienced,2
2348,entrance,2
2349,accuse,2
2350,hardship,2
2351,policeman,2
2352,ustav,2
2353,shorten,2
2354,mosque,2
2355,prophesy,2
2356,neglect,2
2357,chilla,2
2358,desh,2
2359,pretty,2
2360,lesser,2
2361,an,2
2362,maximum,2
2363,statue,2
2364,earthquake,2
2365,shed,2
2366,plague,2
2367,locust,2
2368,beloved,2
2369,agar,2
2370,carfue,2
2371,hardly,2
2372,invite,2
2373,jante,2
2374,responsibly,2
2375,paper,2
2376,welfare,2
2377,sath,2
2378,kyu,2
2379,compulsory,2
2380,temperature,2
2381,scientific,2
2382,hypocrisy,2
2383,koi,2
2384,breakthrough,2
2385,arise,2
2386,potential,2
2387,suicide,2
2388,whosoever,2
2389,outburst,2
2390,alternate,2
2391,madden,2
2392,recognise,2
2393,equip,2
2394,associate,2
2395,hospitalisation,2
2396,seafarer,2
2397,criterion,2
2398,hire,2
2399,insect,2
2400,rain,2
2401,exchange,2
2402,rival,2
2403,mayor,2
2404,insult,2
2405,sends,2
2406,theory,2
2407,wax,2
2408,influence,2
2409,syllabus,2
2410,assault,2
2411,buddha,2
2412,nonessential,2
2413,takeaway,2
2414,beach,2
2415,consume,2
2416,caution,2
2417,compare,2
2418,assumption,2
2419,survivalampi,2
2420,ego,2
2421,met,2
2422,interpret,2
2423,unjustly,2
2424,palm,2
2425,philippine,2
2426,globe,2
2427,holder,2
2428,yellow,2
2429,glove,2
2430,pnr,2
2431,presently,2
2432,thailand,2
2433,universal,2
2434,stable,2
2435,pinarayi,2
2436,vijayan,2
2437,repeat,2
2438,project,2
2439,decade,2
2440,usual,2
2441,vrrgoloblgmail,2
2442,conferencing,2
2443,ayurveda,2
2444,forgot,2
2445,mehmood,2
2446,illness,2
2447,allhabadprayagraj,2
2448,desk,2
2449,authentic,2
2450,recipe,2
2451,penalize,2
2452,mismanage,2
2453,tamilnadu,2
2454,tablet,2
2455,guest,2
2456,gangaram,2
2457,deployed,2
2458,lok,2
2459,nayak,2
2460,graduate,2
2461,marine,2
2462,dignity,2
2463,karri,2
2464,ager,2
2465,plzz,2
2466,shahnawaz,2
2467,shaikh,2
2468,aage,2
2469,lobby,2
2470,tolerance,2
2471,facebook,2
2472,choose,2
2473,mrdirector,2
2474,sundharc,2
2475,neighbor,2
2476,indoors,2
2477,fastest,2
2478,skin,2
2479,saheb,2
2480,null,2
2481,nanded,2
2482,desert,2
2483,ruili,2
2484,watermelon,2
2485,dada,2
2486,publish,2
2487,gst,2
2488,mrp,2
2489,cooperative,2
2490,chamber,2
2491,hill,2
2492,invoicebank,2
2493,helter,2
2494,skelter,2
2495,intervention,2
2496,apoline,2
2497,biju,2
2498,knw,2
2499,dramatically,2
2500,hoard,2
2501,upgrade,2
2502,insane,2
2503,fabiflu,2
2504,smaller,2
2505,buying,2
2506,lifesaving,2
2507,dhanvantari,2
2508,moshipune,2
2509,kulkarniso,2
2510,adhere,2
2511,hlp,2
2512,network,2
2513,admn,2
2514,scarcity,2
2515,but,2
2516,patil,2
2517,chaos,2
2518,hcq,2
2519,seize,2
2520,adequate,2
2521,ashamed,2
2522,procurement,2
2523,sainath,2
2524,sundarpur,2
2525,basudev,2
2526,kamla,2
2527,nandita,2
2528,warmly,2
2529,harshendu,2
2530,gaur,2
2531,chandni,2
2532,jayendra,2
2533,severity,2
2534,lone,2
2535,beating,2
2536,steroid,2
2537,vekhande,2
2538,inspector,2
2539,kaushik,2
2540,injury,2
2541,art,2
2542,nom,2
2543,spoke,2
2544,length,2
2545,abundance,2
2546,zydus,2
2547,bagh,2
2548,mitra,2
2549,engage,2
2550,idiot,2
2551,slam,2
2552,anyways,2
2553,chest,2
2554,loose,2
2555,heap,2
2556,york,2
2557,instruction,2
2558,discuss,2
2559,tool,2
2560,der,2
2561,applicable,2
2562,peole,2
2563,mini,2
2564,joy,2
2565,tension,2
2566,asymptomatic,2
2567,unit,2
2568,wednesday,2
2569,clamp,2
2570,hindustan,2
2571,lowest,2
2572,fatf,2
2573,estimate,2
2574,modinomics,2
2575,preparedness,2
2576,own,2
2577,initially,2
2578,weak,2
2579,math,2
2580,chhatarpur,2
2581,ppe,2
2582,tht,2
2583,capital,2
2584,custom,2
2585,gdp,2
2586,excellency,2
2587,progress,2
2588,bilateral,2
2589,cooperation,2
2590,da,2
2591,resume,2
2592,reconsider,2
2593,desperately,2
2594,makeshift,2
2595,scale,2
2596,factory,2
2597,madras,2
2598,aircraft,2
2599,iii,2
2600,positively,2
2601,frighten,2
2602,compound,2
2603,youtube,2
2604,fastingamppraying,2
2605,safeguard,2
2606,ampsocial,2
2607,bhat,2
2608,shoe,2
2609,abut,2
2610,barai,2
2611,sahab,2
2612,ratio,2
2613,superstar,2
2614,donation,2
2615,hearing,2
2616,anguish,2
2617,defence,2
2618,gasp,2
2619,breath,2
2620,farm,2
2621,protester,2
2622,gear,2
2623,cmo,2
2624,african,2
2625,accident,2
2626,spit,2
2627,ascoms,2
2628,discover,2
2629,ghaziabad,2
2630,woodland,2
2631,ramesh,2
2632,notify,2
2633,evade,2
2634,wrench,2
2635,researcher,2
2636,catastrophe,2
2637,federal,2
2638,mismatch,2
2639,earnest,2
2640,effectiveness,2
2641,irrespective,2
2642,storage,2
2643,vouch,2
2644,hanuman,2
2645,purchase,2
2646,operate,2
2647,industrial,2
2648,vasai,2
2649,passport,2
2650,hows,2
2651,shameless,2
2652,receives,2
2653,cumulative,2
2654,retail,2
2655,legislative,2
2656,encourage,2
2657,hesitancy,2
2658,performance,2
2659,laga,2
2660,brand,2
2661,factor,2
2662,preach,2
2663,november,2
2664,oct,2
2665,regional,2
2666,explains,2
2667,indonesia,2
2668,category,2
2669,eat,2
2670,discrimination,2
2671,top,2
2672,pegylated,2
2673,interferon,2
2674,interim,2
2675,await,2
2676,firmly,2
2677,creates,2
2678,pregnant,2
2679,sponcer,2
2680,kamal,2
2681,settle,2
2682,jst,2
2683,piece,2
2684,shit,2
2685,contd,2
2686,nahin,2
2687,hue,2
2688,cnic,2
2689,hop,2
2690,criminal,2
2691,sitution,2
2692,deed,2
2693,sincere,2
2694,developed,2
2695,delayed,2
2696,element,2
2697,itll,2
2698,magic,2
2699,colony,2
2700,recieved,2
2701,wastage,2
2702,eradicate,2
2703,bottle,2
2704,manufacture,2
2705,breaker,2
2706,syrup,2
2707,inhalation,2
2708,indigenous,2
2709,gap,2
2710,smooth,2
2711,min,2
2712,engineer,2
2713,advance,2
2714,rag,2
2715,session,2
2716,lane,2
2717,threaten,2
2718,basically,2
2719,kumbamela,2
2720,vrr,2
2721,intelligence,2
2722,sadness,2
2723,rid,2
2724,immunity,2
2725,sdm,2
2726,explanation,2
2727,perfect,2
2728,gopal,2
2729,beg,2
2730,bbc,2
2731,obvious,2
2732,suffocate,2
2733,warm,2
2734,imran,2
2735,arabia,2
2736,metric,2
2737,superheroes,2
2738,contagious,2
2739,box,2
2740,gautam,2
2741,patan,2
2742,cook,2
2743,vst,2
2744,lavrov,2
2745,due,2
2746,tenet,2
2747,reasonable,2
2748,surprised,2
2749,advantage,2
2750,everyones,2
2751,confidence,2
2752,labour,2
2753,probably,2
2754,lord,2
2755,rupani,2
2756,kyaukmyaungyangon,2
2757,instigate,2
2758,knell,2
2759,license,2
2760,concius,2
2761,ktaka,2
2762,ques,2
2763,farce,2
2764,meant,2
2765,dusre,2
2766,throw,2
2767,rumour,2
2768,wankhede,2
2769,psngrs,2
2770,sho,2
2771,panchayat,2
2772,migrate,2
2773,mangalore,2
2774,sense,2
2775,override,2
2776,wheeler,2
2777,foremost,2
2778,makan,2
2779,kabja,2
2780,municipality,2
2781,cooperate,2
2782,cherry,2
2783,tremendous,2
2784,village,2
2785,obey,2
2786,rhega,2
2787,tmrw,2
2788,bandipora,2
2789,relax,2
2790,telemedicine,2
2791,englishbazar,2
2792,faith,2
2793,prebooking,2
2794,samir,2
2795,aspect,2
2796,casesday,2
2797,nd,2
2798,gesture,2
2799,obligation,2
2800,pgs,2
2801,receipt,2
2802,supriyo,2
2803,compile,2
2804,circulate,2
2805,litre,2
2806,shes,2
2807,indranil,2
2808,hospitalise,2
2809,bhaag,2
2810,restricts,2
2811,roadshows,2
2812,lancet,2
2813,majority,2
2814,falsely,2
2815,incarcerate,2
2816,heighten,2
2817,prison,2
2818,chowdhury,2
2819,ott,2
2820,pan,2
2821,icse,2
2822,mirror,2
2823,mull,2
2824,chair,2
2825,scene,2
2826,roadshow,2
2827,anymore,2
2828,regulation,2
2829,roughly,2
2830,rezaul,2
2831,haque,2
2832,samsherganj,2
2833,rope,2
2834,adityanaath,2
2835,superspreading,2
2836,hinge,2
2837,anandabazar,2
2838,ndtv,2
2839,kalna,2
2840,rbi,2
2841,vax,2
2842,clousure,1
2843,jamshedpur,1
2844,dbms,1
2845,std,1
2846,andhra,1
2847,uk,1
2848,glastonbury,1
2849,museum,1
2850,cum,1
2851,varun,1
2852,orla,1
2853,tougher,1
2854,hubster,1
2855,redefine,1
2856,postcovid,1
2857,regret,1
2858,mum,1
2859,really,1
2860,dublin,1
2861,aapne,1
2862,ghabrana,1
2863,hasan,1
2864,sufficient,1
2865,nit,1
2866,alhamdollilah,1
2867,wich,1
2868,hinduja,1
2869,nesco,1
2870,parasdham,1
2871,ghatkopar,1
2872,anytime,1
2873,weakthe,1
2874,kidsgovernment,1
2875,accessible,1
2876,kick,1
2877,followin,1
2878,religiously,1
2879,hopi,1
2880,accumulate,1
2881,protein,1
2882,conclude,1
2883,facilitate,1
2884,voluntarily,1
2885,impression,1
2886,orvad,1
2887,udvada,1
2888,valsad,1
2889,empty,1
2890,withheld,1
2891,headacheweaknessunusual,1
2892,enjoyable,1
2893,skye,1
2894,indigo,1
2895,seal,1
2896,pg,1
2897,secunderabad,1
2898,slide,1
2899,scroll,1
2900,yearnot,1
2901,paint,1
2902,trendbut,1
2903,casesin,1
2904,yday,1
2905,kdhiffushi,1
2906,hoge,1
2907,tyoharo,1
2908,dukane,1
2909,hogiq,1
2910,vedio,1
2911,sinopharm,1
2912,europe,1
2913,recasts,1
2914,playbook,1
2915,firstround,1
2916,flop,1
2917,maharashtrabut,1
2918,activate,1
2919,reluctant,1
2920,praise,1
2921,dmrc,1
2922,toi,1
2923,edit,1
2924,acquit,1
2925,cuz,1
2926,literally,1
2927,chiniot,1
2928,jhang,1
2929,sopsno,1
2930,worldometer,1
2931,apparently,1
2932,kinda,1
2933,undertaking,1
2934,provision,1
2935,alhamdulillah,1
2936,exploratory,1
2937,paradox,1
2938,justify,1
2939,ekushey,1
2940,navigate,1
2941,ivide,1
2942,cheyyunathinu,1
2943,oru,1
2944,munne,1
2945,slip,1
2946,athanu,1
2947,pulwama,1
2948,backi,1
2949,chinabased,1
2950,fought,1
2951,convince,1
2952,panadamic,1
2953,loses,1
2954,sourcesschools,1
2955,engine,1
2956,dabholisinganpore,1
2957,version,1
2958,infinity,1
2959,mortality,1
2960,roof,1
2961,unbelievably,1
2962,navi,1
2963,casual,1
2964,questionable,1
2965,gurugram,1
2966,wate,1
2967,capsule,1
2968,codeveloped,1
2969,premas,1
2970,hydraulic,1
2971,retd,1
2972,mohd,1
2973,razaq,1
2974,sushma,1
2975,mukund,1
2976,dayanand,1
2977,bve,1
2978,auger,1
2979,banking,1
2980,mc,1
2981,aka,1
2982,parking,1
2983,haemorrhoid,1
2984,survivor,1
2985,col,1
2986,chackoretd,1
2987,dozen,1
2988,spree,1
2989,releaser,1
2990,wlm,1
2991,legacy,1
2992,kamala,1
2993,inaug,1
2994,bidens,1
2995,que,1
2996,unprofessional,1
2997,unpleasant,1
2998,indepth,1
2999,spark,1
3000,judge,1
3001,preside,1
3002,saddam,1
3003,hussein,1
3004,sulthan,1
3005,debut,1
3006,career,1
3007,kollywood,1
3008,diseasecovid,1
3009,cambridge,1
3010,lko,1
3011,ndls,1
3012,spcl,1
3013,blanket,1
3014,gud,1
3015,ac,1
3016,supratech,1
3017,server,1
3018,debit,1
3019,paytm,1
3020,controversy,1
3021,lynch,1
3022,v,1
3023,kangana,1
3024,ibdp,1
3025,durring,1
3026,unlimited,1
3027,weston,1
3028,mckennie,1
3029,arthur,1
3030,paulo,1
3031,dybala,1
3032,mckennies,1
3033,derby,1
3034,torino,1
3035,psg,1
3036,munich,1
3037,dosa,1
3038,mna,1
3039,sadaqat,1
3040,abbasi,1
3041,rawalpindi,1
3042,denotes,1
3043,hearted,1
3044,enquire,1
3045,pb,1
3046,trimukhe,1
3047,rock,1
3048,reassures,1
3049,monger,1
3050,goddamn,1
3051,outelse,1
3052,toxic,1
3053,puzzle,1
3054,warns,1
3055,allows,1
3056,efforting,1
3057,disruption,1
3058,disrupt,1
3059,delcare,1
3060,noice,1
3061,shrikhade,1
3062,wadi,1
3063,santhalia,1
3064,stroke,1
3065,decomressive,1
3066,cariotomy,1
3067,flourish,1
3068,intensive,1
3069,ispeople,1
3070,thatthey,1
3071,rampantly,1
3072,punishment,1
3073,legislation,1
3074,turkey,1
3075,pfizerbiontech,1
3076,telephone,1
3077,paradigm,1
3078,fare,1
3079,onepointone,1
3080,amd,1
3081,postives,1
3082,la,1
3083,civic,1
3084,typed,1
3085,slump,1
3086,fortune,1
3087,distinction,1
3088,brexit,1
3089,greater,1
3090,confident,1
3091,amen,1
3092,driven,1
3093,passion,1
3094,compromise,1
3095,distributer,1
3096,selfie,1
3097,vogue,1
3098,exuberance,1
3099,prerogative,1
3100,riyadh,1
3101,gun,1
3102,cafe,1
3103,turf,1
3104,justified,1
3105,mlb,1
3106,postpones,1
3107,nationalsmets,1
3108,strengthen,1
3109,hassle,1
3110,roz,1
3111,rakh,1
3112,jaye,1
3113,actionwen,1
3114,dosent,1
3115,ulol,1
3116,vadettiwar,1
3117,lokmat,1
3118,radio,1
3119,pile,1
3120,construction,1
3121,k,1
3122,vaidya,1
3123,khandke,1
3124,bldg,1
3125,complacent,1
3126,explode,1
3127,mtra,1
3128,impartial,1
3129,menstrual,1
3130,awesome,1
3131,backdrop,1
3132,instagram,1
3133,asymptomatics,1
3134,hving,1
3135,vthe,1
3136,brace,1
3137,bay,1
3138,legend,1
3139,strand,1
3140,zoom,1
3141,drshaista,1
3142,haleem,1
3143,msarooj,1
3144,yaswi,1
3145,attendance,1
3146,hitendra,1
3147,silva,1
3148,paonta,1
3149,sahib,1
3150,terminate,1
3151,resign,1
3152,appoint,1
3153,greed,1
3154,gen,1
3155,split,1
3156,collage,1
3157,fitness,1
3158,enthusiast,1
3159,physically,1
3160,unfit,1
3161,thisi,1
3162,shithole,1
3163,instancewe,1
3164,tamashas,1
3165,everydayjust,1
3166,marvelous,1
3167,revenge,1
3168,hopeful,1
3169,portion,1
3170,onslaught,1
3171,demise,1
3172,resilient,1
3173,sympathetic,1
3174,shower,1
3175,eternal,1
3176,patiencecourage,1
3177,familyfriends,1
3178,hug,1
3179,shadow,1
3180,prioritise,1
3181,washroom,1
3182,herei,1
3183,dread,1
3184,multidisciplinary,1
3185,employ,1
3186,extension,1
3187,tenure,1
3188,neet,1
3189,nbe,1
3190,award,1
3191,fisa,1
3192,appriciation,1
3193,chughtai,1
3194,drsahib,1
3195,tulip,1
3196,garden,1
3197,familymohallaareamake,1
3198,peanut,1
3199,fourth,1
3200,gottlieb,1
3201,wating,1
3202,transmit,1
3203,humanitarian,1
3204,mets,1
3205,phillies,1
3206,advertisement,1
3207,adventuroussleepless,1
3208,nightsnot,1
3209,meno,1
3210,taste,1
3211,nowbeing,1
3212,hardest,1
3213,sickness,1
3214,issuei,1
3215,topline,1
3216,landmark,1
3217,neededstay,1
3218,weed,1
3219,covidwhy,1
3220,societylocalitycollegengo,1
3221,vaccinationwhy,1
3222,manwhat,1
3223,pack,1
3224,cowin,1
3225,database,1
3226,plain,1
3227,verification,1
3228,london,1
3229,duqm,1
3230,bcoz,1
3231,biswa,1
3232,bizare,1
3233,statementit,1
3234,liston,1
3235,foolish,1
3236,dahisar,1
3237,renew,1
3238,beacuase,1
3239,samepathetic,1
3240,transaction,1
3241,ministerkindly,1
3242,bow,1
3243,infront,1
3244,covidplease,1
3245,bonus,1
3246,mufc,1
3247,capable,1
3248,smart,1
3249,intelligent,1
3250,b,1
3251,justifies,1
3252,wan,1
3253,allama,1
3254,iqbal,1
3255,contains,1
3256,thinganswer,1
3257,flew,1
3258,dumb,1
3259,stricter,1
3260,soar,1
3261,recent,1
3262,colombia,1
3263,jus,1
3264,thnks,1
3265,ramblersrethink,1
3266,certainly,1
3267,paranoid,1
3268,cope,1
3269,safeits,1
3270,greatsimple,1
3271,industrialist,1
3272,personi,1
3273,confer,1
3274,ratna,1
3275,petrol,1
3276,poisonous,1
3277,crpf,1
3278,maataram,1
3279,visitor,1
3280,iata,1
3281,ampvaccines,1
3282,accredit,1
3283,laboratoriesthe,1
3284,predeparture,1
3285,traveler,1
3286,flyampenter,1
3287,prasar,1
3288,bharati,1
3289,ensures,1
3290,aim,1
3291,rescue,1
3292,noi,1
3293,butyes,1
3294,restaurantsetc,1
3295,married,1
3296,interference,1
3297,sangeets,1
3298,gayi,1
3299,khatam,1
3300,dmo,1
3301,nightno,1
3302,facilitiesno,1
3303,entranceno,1
3304,controlno,1
3305,sanitizorsno,1
3306,admissionbed,1
3307,meethi,1
3308,river,1
3309,bail,1
3310,sandesh,1
3311,jarimari,1
3312,rawdah,1
3313,asharifah,1
3314,graf,1
3315,prophet,1
3316,pbuh,1
3317,seven,1
3318,labourer,1
3319,cycle,1
3320,tribute,1
3321,mile,1
3322,pictur,1
3323,santmartin,1
3324,jouney,1
3325,saint,1
3326,martin,1
3327,island,1
3328,gulped,1
3329,liter,1
3330,kadha,1
3331,literature,1
3332,field,1
3333,noodle,1
3334,chinaa,1
3335,eats,1
3336,bleaching,1
3337,convenient,1
3338,icmr,1
3339,mithi,1
3340,filth,1
3341,thrown,1
3342,dustbin,1
3343,mumbaithere,1
3344,subrben,1
3345,covidsince,1
3346,janhs,1
3347,still,1
3348,livesthey,1
3349,schoolsvarsitiesampjobmarketthr,1
3350,careerampdreams,1
3351,maimedtheyr,1
3352,decisionmakg,1
3353,gbl,1
3354,boardroomseven,1
3355,energeticpowerfulproficient,1
3356,frustratnimpatience,1
3357,judiciously,1
3358,jee,1
3359,careless,1
3360,lawan,1
3361,penting,1
