,words,scores
1194,sampl,4
1195,sac,4
1196,biotech,4
1197,crazi,4
1198,commerci,4
1199,nepal,4
1200,sound,4
1201,resum,4
1202,mulund,4
1203,tward,4
1204,now,4
1205,bat,4
1206,unlock,4
1207,riyadh,4
1208,scienc,4
1209,candid,4
1210,platform,4
1211,monday,4
1212,inocul,4
1213,funer,4
1214,agenc,4
1215,golaghat,4
1216,withdrawn,4
1217,withdraw,4
1218,fda,4
1219,jumla,4
1220,disney,4
1221,alberta,4
1222,massachusett,4
1223,document,4
1224,pant,3
1225,mix,3
1226,fantast,3
1227,hotspot,3
1228,infrastructur,3
1229,pmcare,3
1230,approach,3
1231,driven,3
1232,depress,3
1233,restor,3
1234,qatar,3
1235,hub,3
1236,youv,3
1237,worth,3
1238,owner,3
1239,suicid,3
1240,apart,3
1241,faster,3
1242,pool,3
1243,rent,3
1244,plenti,3
1245,park,3
1246,bcci,3
1247,secretari,3
1248,useless,3
1249,complain,3
1250,club,3
1251,prevail,3
1252,kat,3
1253,wembley,3
1254,tapi,3
1255,english,3
1256,strength,3
1257,beach,3
1258,fire,3
1259,southern,3
1260,popular,3
1261,veget,3
1262,sahi,3
1263,cloud,3
1264,standard,3
1265,surpris,3
1266,ktr,3
1267,kcr,3
1268,outsourc,3
1269,familiesand,3
1270,thet,3
1271,deces,3
1272,rice,3
1273,season,3
1274,pehl,3
1275,antigen,3
1276,kit,3
1277,cours,3
1278,demis,3
1279,regim,3
1280,dream,3
1281,cruis,3
1282,task,3
1283,imag,3
1284,trust,3
1285,physiotherapi,3
1286,bounc,3
1287,hear,3
1288,tech,3
1289,abil,3
1290,touch,3
1291,analysi,3
1292,ton,3
1293,ambul,3
1294,deliveri,3
1295,googl,3
1296,wavethen,3
1297,fallingamp,3
1298,abu,3
1299,pretti,3
1300,scari,3
1301,practic,3
1302,superintend,3
1303,disrupt,3
1304,reserv,3
1305,exempt,3
1306,exampl,3
1307,coupl,3
1308,thongju,3
1309,manipur,3
1310,scenario,3
1311,extens,3
1312,biolog,3
1313,she,3
1314,bro,3
1315,truck,3
1316,hide,3
1317,fake,3
1318,narr,3
1319,terror,3
1320,maker,3
1321,heal,3
1322,kovai,3
1323,fatalitiesampact,3
1324,format,3
1325,arrear,3
1326,ventil,3
1327,skill,3
1328,moderna,3
1329,margin,3
1330,pledg,3
1331,worsen,3
1332,maldiv,3
1333,ladi,3
1334,peac,3
1335,alongwith,3
1336,email,3
