tweet,clean_tweet,hastags,attherate,urls,emojis
Finished washing my hair and I missed the curfew 😢,Finished washing my hair and I missed the curfew ,[],[],[],['😢']
"Curfew imposed in Shillong…Ex-HNLC Gen Secy was shot in encounter on Friday &amp; allegedly during his funeral today, people from the locality started pelting stones and burnt a police vehicle creating a law &amp; order situation  @SangmaConrad  https://t.co/7X4KGeVShZ",Curfew imposed in Shillong…ExHNLC Gen Secy was shot in encounter on Friday amp allegedly during his funeral today people from the locality started pelting stones and burnt a police vehicle creating a law amp order situation ,[],['@SangmaConrad'],['https://t.co/7X4KGeVShZ'],[]
Good news Abu Dhabi people 🥳 The E status is back for travelling to and from Dubai and no more day 4 and day 8 tests on return! 🥳 Aaand the 12am curfew has been scrapped too!  https://t.co/bQRh0Ryktj,Good news Abu Dhabi people  The E status is back for travelling to and from Dubai and no more day 4 and day 8 tests on return  Aaand the 12am curfew has been scrapped too ,[],[],['https://t.co/bQRh0Ryktj'],"['🥳', '🥳']"
#BJPFailsNorthEast  Petrol bomb hurled at CM's house HM resigns  Curfew in Meghalaya  Internet shutdown  Two states at war  Not in #Afghanistan Or by #Talibans  All normal for #BJP  Not normal for India, Petrol bomb hurled at CMs house HM resigns Curfew in Meghalaya Internet shutdown Two states at war Not in Or by All normal for Not normal for India,"['#BJPFailsNorthEast', '#Afghanistan', '#Talibans', '#BJP']",[],[],[]
@_SolitudeSoul_ Hi Swaroop:) want to know weekend curfew rules in Mysore, Hi Swaroop:) want to know weekend curfew rules in Mysore,[],['@_SolitudeSoul_'],[],[]
Curfew over mood 🤣🙌🏼 #Throwback @ Stars 'n' Bars Abu Dhabi  https://t.co/fHnDer1wr5,Curfew over mood  @ Stars n Bars Abu Dhabi ,['#Throwback'],['@'],['https://t.co/fHnDer1wr5'],"['🤣', '🙌🏼']"
"Since the Taliban got power in Afghanistan.Since then many people are worried that what will happen to women there,what about the peoples there.I want to tell those people.Afghanistan resolved there issues.There is no curfew in Afghanistan nor internet is closed like Meghalaya",Since the Taliban got power in AfghanistanSince then many people are worried that what will happen to women therewhat about the peoples thereI want to tell those peopleAfghanistan resolved there issuesThere is no curfew in Afghanistan nor internet is closed like Meghalaya,[],[],[],[]
@Rajeev_GoI @JPNadda @blsanthosh @narendramodi @AmitShah @tarunchughbjp @Pankajamunde But how is crowding allowed when there is night curfew, But how is crowding allowed when there is night curfew,[],"['@Rajeev_GoI', '@JPNadda', '@blsanthosh', '@narendramodi', '@AmitShah', '@tarunchughbjp', '@Pankajamunde']",[],[]
"🇦🇫⚡Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and ""joint forces of Islamic Emirate"" will carry out ""clearing operation"".  https://t.co/GQZ1t3837k",Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and joint forces of Islamic Emirate will carry out clearing operation ,[],[],['https://t.co/GQZ1t3837k'],"['🇦🇫', '⚡']"
"🇦🇫⚡Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and ""joint forces of Islamic Emirate"" will carry out ""clearing operation"".  https://t.co/WfIuPdIxWn",Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and joint forces of Islamic Emirate will carry out clearing operation ,[],[],['https://t.co/WfIuPdIxWn'],"['🇦🇫', '⚡']"
"🇦🇫⚡Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and ""joint forces of Islamic Emirate"" will carry out ""clearing operation"".  https://t.co/YhiCjPPkWw",Taliban sources say that tomorrow from 4 am onward there will be an indefinite curfew in Khost city and any movement will be stopped and joint forces of Islamic Emirate will carry out clearing operation ,[],[],['https://t.co/YhiCjPPkWw'],"['🇦🇫', '⚡']"
@travelfish Well there is a lockdown and curfew and everyone is supposed to limit leaving home except for necessities. Just many people don’t think that applies to them🤷🏻‍♀️, Well there is a lockdown and curfew and everyone is supposed to limit leaving home except for necessities Just many people don’t think that applies to them,[],['@travelfish'],[],['🤷🏻\u200d♀️']
Assam government imposes night curfew.    https://t.co/aqk6zlBoqc  https://t.co/isbTEJmnDr,Assam government imposes night curfew  ,[],[],"['https://t.co/aqk6zlBoqc', 'https://t.co/isbTEJmnDr']",[]
"However, all of this came crashing in April - with night curfew and partial lockdown. Unlike last time, city buses continued to serve during the lockdown. As you can see, we are already on a steady path to recovery. I hope we restore all the lost service as we did last time 2/3  https://t.co/j9qGhzQd5X",However all of this came crashing in April  with night curfew and partial lockdown Unlike last time city buses continued to serve during the lockdown As you can see we are already on a steady path to recovery I hope we restore all the lost service as we did last time 2/3 ,[],[],['https://t.co/j9qGhzQd5X'],[]
No curfew No school closed No 144  No internet access It's happening in Afghanistan But  Curfew in Meghalaya School closed 144 Internet band,No curfew No school closed No 144 No internet access Its happening in Afghanistan But Curfew in Meghalaya School closed 144 Internet band,[],[],[],[]
@nagarkoti @timesofindia Abhi tha kya night curfew?😜, Abhi tha kya night curfew,[],"['@nagarkoti', '@timesofindia']",[],['😜']
"(1/2)NEW DIRECTIVES IN ASSAM EFFECTIVE from TOMORROW   -Shops &amp; other business establishments including all types of offices to remain open till 6PM, curfew from 7PM onwards.",(1/2)NEW DIRECTIVES IN ASSAM EFFECTIVE from TOMORROW Shops amp other business establishments including all types of offices to remain open till 6PM curfew from 7PM onwards,[],[],[],[]
"Aftereffects of #Taliban victory in #Afghanistan? Communal tension in Hailakandi, Assam; Police opens fire to bring the situation under control; DC imposes Curfew.  https://t.co/8LImf4dnB5",Aftereffects of victory in Communal tension in Hailakandi Assam Police opens fire to bring the situation under control DC imposes Curfew ,"['#Taliban', '#Afghanistan?']",[],['https://t.co/8LImf4dnB5'],[]
@MichaelDusitBKK Wow street food hasn’t died down at all where I live. Even after curfew but I’ve never seen a police officer in this area. EVER, Wow street food hasn’t died down at all where I live Even after curfew but I’ve never seen a police officer in this area EVER,[],['@MichaelDusitBKK'],[],[]
"@GMONEYizME Come to Dubai,the clubs are opened and there's no curfew 😎😎", Come to Dubaithe clubs are opened and theres no curfew ,[],['@GMONEYizME'],[],"['😎', '😎']"
"My prediction is that the curfew will end on Chaturti. By end I mean, open casinos and relax entry norms.   2 things come out of this;  1. Public will think twice before demanding a lockdown in the 3rd wave. 2. The govt. looks good for opening up the State on an auspicious day.",My prediction is that the curfew will end on Chaturti By end I mean open casinos and relax entry norms 2 things come out of this 1 Public will think twice before demanding a lockdown in the 3rd wave 2 The govt looks good for opening up the State on an auspicious day,[],[],[],[]
"The Goa govt has extended curfew till 30th August.  River cruises, Spas, Casinos, auditoriums, community halls, water parks, entertainment parks will remain closed.  Cinema halls are allowed to functions with 50% capacity.  #Goa #IncredibleIndia #DekhoApnaDesh #GuideIndiaTour  https://t.co/4rB1xs5fq1",The Goa govt has extended curfew till 30th August River cruises Spas Casinos auditoriums community halls water parks entertainment parks will remain closed Cinema halls are allowed to functions with 50% capacity ,"['#Goa', '#IncredibleIndia', '#DekhoApnaDesh', '#GuideIndiaTour']",[],['https://t.co/4rB1xs5fq1'],[]
@DCKodagu @KodaguSp @CMofKarnataka @ravimlapa weekend curfew is only for kodagu people is it? May I know what does weekend curfew mean? Surprised to see the amount of tourist roaming in kodagu this weekend.  https://t.co/7lilO9fcbv, weekend curfew is only for kodagu people is it May I know what does weekend curfew mean Surprised to see the amount of tourist roaming in kodagu this weekend ,[],"['@DCKodagu', '@KodaguSp', '@CMofKarnataka', '@ravimlapa']",['https://t.co/7lilO9fcbv'],[]
"Curfew extension is  freaking joke. It's unbelievable, the drama which is being made in the name of curfew.",Curfew extension is freaking joke Its unbelievable the drama which is being made in the name of curfew,[],[],[],[]
The only good thing about tomorrow's  curfew is no traffic noise! Ear piercing noise from modified motorbikes is the worst in the Kuching city area!  https://t.co/pMfb8Ei5Y6,The only good thing about tomorrows curfew is no traffic noise Ear piercing noise from modified motorbikes is the worst in the Kuching city area ,[],[],['https://t.co/pMfb8Ei5Y6'],[]
- Sri Lanka Army Commander General Shavendra Silva warned people not to misuse the 10-day quarantine curfew  and to remain at home as health workers and authorities rushed against time to stop a further spread of the contagious Delta variant. Only essential services are allowed!, Sri Lanka Army Commander General Shavendra Silva warned people not to misuse the 10day quarantine curfew and to remain at home as health workers and authorities rushed against time to stop a further spread of the contagious Delta variant Only essential services are allowed,[],[],[],[]
Got out of the house after a while believe it or not government impose island wide curfew very next evening. #lockdown #COVID19 #LK  https://t.co/oHAhL55ZJ2,Got out of the house after a while believe it or not government impose island wide curfew very next evening ,"['#lockdown', '#COVID19', '#LK']",[],['https://t.co/oHAhL55ZJ2'],[]
"@ImranRiazKhan All guns from European countries &amp; USA on fire for Taliban,still to form  https://t.co/NKYZADREjX one talks or show sympathy for Kashmir Muslims, in curfew for year &amp;  https://t.co/PQU7x315ly this bcz India Stratigical Partner.Who made mess in Afghanistan? Isn't double standard?", All guns from European countries amp USA on fire for Talibanstill to form  one talks or show sympathy for Kashmir Muslims in curfew for year amp  this bcz India Stratigical PartnerWho made mess in Afghanistan Isnt double standard,[],['@ImranRiazKhan'],"['https://t.co/NKYZADREjX', 'https://t.co/PQU7x315ly']",[]
It seems lockdown and curfew are the part of life,It seems lockdown and curfew are the part of life,[],[],[],[]
Selected branches of all licensed banks in the Island will be kept open for Public during the quarantine curfew period - Hiru #LKA #SriLanka #lockdownsl,Selected branches of all licensed banks in the Island will be kept open for Public during the quarantine curfew period  Hiru ,"['#LKA', '#SriLanka', '#lockdownsl']",[],[],[]
#Covid19 Restrictions - Night Curfew has been extended till 4th Sep 2021 (11 pm to 6 am) in #AndhraPradesh. #COVID19Vaccine #WearAMask #WashYourHands #APFightsCorona #CoronaVaccine #VizagFightsCorona #IndiaFightsCorona #LargestVaccinationDrive #Visakhapatnam #Vizag  https://t.co/TTxhbZphmo, Restrictions  Night Curfew has been extended till 4th Sep 2021 (11 pm to 6 am) in ,"['#Covid19', '#AndhraPradesh.', '#COVID19Vaccine', '#WearAMask', '#WashYourHands', '#APFightsCorona', '#CoronaVaccine', '#VizagFightsCorona', '#IndiaFightsCorona', '#LargestVaccinationDrive', '#Visakhapatnam', '#Vizag']",[],['https://t.co/TTxhbZphmo'],[]
"HCMC preparing to go on full lockdown, bringing in 10,000 troops to secure the city..... Curfew still in effect, all shops, stores and warehouse closed or under military control.  #covid #lockdown #lockdownextension #saigon #Vietnam  https://t.co/U35W6ok0UP",HCMC preparing to go on full lockdown bringing in 10000 troops to secure the city Curfew still in effect all shops stores and warehouse closed or under military control ,"['#covid', '#lockdown', '#lockdownextension', '#saigon', '#Vietnam']",[],['https://t.co/U35W6ok0UP'],[]
"Can’t wait to get my hands on my copy. I was supposed to receive it by Tuesday, but now with the whole curfew situation, guess it’ll be a bit more late. Oh well. I know the wait is so worth it. ❤️ @SuckerPunchProd  https://t.co/WGtvMu1OYe",Can’t wait to get my hands on my copy I was supposed to receive it by Tuesday but now with the whole curfew situation guess it’ll be a bit more late Oh well I know the wait is so worth it  ,[],['@SuckerPunchProd'],['https://t.co/WGtvMu1OYe'],['❤️']
Night Curfew new Timings in Andhra Pradesh.  #NightCurfew #AndhraPradesh #Visakhapatnam #Vizag #Localwire #LocalwireApp  https://t.co/G3h4rQjZGW,Night Curfew new Timings in Andhra Pradesh ,"['#NightCurfew', '#AndhraPradesh', '#Visakhapatnam', '#Vizag', '#Localwire', '#LocalwireApp']",[],['https://t.co/G3h4rQjZGW'],[]
All covid vaccination programs and vaccination centers will be in operational as usual including vaccination of over 60 years of age population during the quarantine curfew period: Army Commander #LKA #SriLanka #vaccinated,All covid vaccination programs and vaccination centers will be in operational as usual including vaccination of over 60 years of age population during the quarantine curfew period: Army Commander ,"['#LKA', '#SriLanka', '#vaccinated']",[],[],[]
"Of mangroves and city lights. Finally, no more 12am to 5am curfew. 🥳🥳  Not that I am going anywhere anyway. 😄😄 @ Reem Central Park  https://t.co/HOfHJXLclJ",Of mangroves and city lights Finally no more 12am to 5am curfew  Not that I am going anywhere anyway  @ Reem Central Park ,[],['@'],['https://t.co/HOfHJXLclJ'],"['🥳', '🥳', '😄', '😄']"
The historical kandy Esala Perahera this year will continue without spectators in spite of the quarantine curfew  #lockdown #COVID19 #SriLanka #kandy #coronavirus #COVID19Vaccine,The historical kandy Esala Perahera this year will continue without spectators in spite of the quarantine curfew ,"['#lockdown', '#COVID19', '#SriLanka', '#kandy', '#coronavirus', '#COVID19Vaccine']",[],[],[]
Colombo Stock Exchange CSE trading will take place as usual  during the quarantine curfew period: @CSE_Media #LKA #SriLanka #lockdownsl,Colombo Stock Exchange CSE trading will take place as usual during the quarantine curfew period: ,"['#LKA', '#SriLanka', '#lockdownsl']",['@CSE_Media'],[],[]
@kvthy_ @robyncousn @EROD2481 @JLaCocaina I’m not in public. We are under lockdown and curfew. People are dying in the streets and being picked up later. Seeing that American are doing this they should be banned from international travel, I’m not in public We are under lockdown and curfew People are dying in the streets and being picked up later Seeing that American are doing this they should be banned from international travel,[],"['@kvthy_', '@robyncousn', '@EROD2481', '@JLaCocaina']",[],[]
@wasaba During curfew also essential works can operate. Lockdown is also the same., During curfew also essential works can operate Lockdown is also the same,[],['@wasaba'],[],[]
"#DialogSLCT20 League will be played as scheduled on 21st, 22nd &amp; 24th August in Pallekelle despite the Quarantine Curfew in the country. @ThePapareSports has got at least the 1st few days of your lockdown covered. Join us at 2.20pm tomorrow!", League will be played as scheduled on 21st 22nd amp 24th August in Pallekelle despite the Quarantine Curfew in the country has got at least the 1st few days of your lockdown covered Join us at 220pm tomorrow,['#DialogSLCT20'],['@ThePapareSports'],[],[]
Construction work of roads and highways Islandwide will continue as usual despite the quarantine curfew : Minister Johnston Fernando / Newsfirst #LKA #SriLanka #lockdownsl,Construction work of roads and highways Islandwide will continue as usual despite the quarantine curfew : Minister Johnston Fernando / Newsfirst ,"['#LKA', '#SriLanka', '#lockdownsl']",[],[],[]
All export sector &amp; apparel factories allowed to function as usual during quarantine curfew period - Army Commander- Adaderana #LKA #SriLanka #lockdownsl,All export sector amp apparel factories allowed to function as usual during quarantine curfew period  Army Commander Adaderana ,"['#LKA', '#SriLanka', '#lockdownsl']",[],[],[]
Kuching southern zone back to curfew this Monday and dine in prohibited...  https://t.co/RWTyxy76ek,Kuching southern zone back to curfew this Monday and dine in prohibited ,[],[],['https://t.co/RWTyxy76ek'],[]
"Quarantine Curfew from today 10pm till 30th August 4 am. Essential services, Apparel sector, Agriculture &amp; pharmacies will kept open. Vaccination program of over 60 years of age will continue. Army Commander  https://t.co/NTGxxz933h #LKA #SriLanka #COVID19SL  https://t.co/3VFAQaxNrP",Quarantine Curfew from today 10pm till 30th August 4 am Essential services Apparel sector Agriculture amp pharmacies will kept open Vaccination program of over 60 years of age will continue Army Commander  ,"['#LKA', '#SriLanka', '#COVID19SL']",[],"['https://t.co/NTGxxz933h', 'https://t.co/3VFAQaxNrP']",[]
"#BREAKING NEWS JUST IN  10 DAY QUARANTINE CURFEW IMPOSED FROM 10 PM TONIGHT THE 20TH AUG TILL 30TH AUG 4 AM.  PHARMACIES, GARMENT FACTORIES OPEN-Wiki Wiks-'21-08-20 #SriLanka #Curfew  https://t.co/4LcpEpbHWq", NEWS JUST IN 10 DAY QUARANTINE CURFEW IMPOSED FROM 10 PM TONIGHT THE 20TH AUG TILL 30TH AUG 4 AM PHARMACIES GARMENT FACTORIES OPENWiki Wiks210820 ,"['#BREAKING', '#SriLanka', '#Curfew']",[],['https://t.co/4LcpEpbHWq'],[]
Curfew will be imposed in the country from 10 pm today (20) until 4 am on Monday (30) #lka,Curfew will be imposed in the country from 10 pm today (20) until 4 am on Monday (30) ,['#lka'],[],[],[]
ill belive there is a curfew when the eastern suburbs has a curfew till then its a political pleaser #auspol,ill belive there is a curfew when the eastern suburbs has a curfew till then its a political pleaser ,['#auspol'],[],[],[]
The latest reports say that the government with the assistance of the military will take over super markets and food wholesalers to distribute food to the people during the 24/7 curfew.  Panic buying has already emptied all the shops near me.,The latest reports say that the government with the assistance of the military will take over super markets and food wholesalers to distribute food to the people during the 24/7 curfew Panic buying has already emptied all the shops near me,[],[],[],[]
"Yesterday's rumors were right: 24/7 curfew from Aug 23 on.  So far, we had just lockdown, strict social distancing &amp; a curfew from 6PM - 6AM. Also roadblocks, checkpoints between districts and a lot of patrols.  But people were still allowed to go out for buying food or medicine.",Yesterdays rumors were right: 24/7 curfew from Aug 23 on So far we had just lockdown strict social distancing amp a curfew from 6PM  6AM Also roadblocks checkpoints between districts and a lot of patrols But people were still allowed to go out for buying food or medicine,[],[],[],[]
@Jamz5251 Flouted curfew 😂?, Flouted curfew ,[],['@Jamz5251'],[],['😂']
"It took me a while to fill out and submit the proper forms to request election documents. Because of lockdown and curfew and stuff.  But it's done.  Time for waiting. Based on my experience, it can take weeks for the documents, and it's a gamble that it will get to the recipient.",It took me a while to fill out and submit the proper forms to request election documents Because of lockdown and curfew and stuff But its done Time for waiting Based on my experience it can take weeks for the documents and its a gamble that it will get to the recipient,[],[],[],[]
"@Adele_Srilanka Even in the curfew lockdown period, we have to work. But I enjoy every minute of life", Even in the curfew lockdown period we have to work But I enjoy every minute of life,[],['@Adele_Srilanka'],[],[]
#Community fronline volunteers' biggest hindrance is operating during lockdown/curfew whereby going out to buy-deliver medicines or essential supplies has exposed them to police harassment or confrontation with curfew imposers #Covid19India #Imphal #Manipur #northeastindia, fronline volunteers biggest hindrance is operating during lockdown/curfew whereby going out to buydeliver medicines or essential supplies has exposed them to police harassment or confrontation with curfew imposers ,"['#Community', '#Covid19India', '#Imphal', '#Manipur', '#northeastindia']",[],[],[]
Sri Lanka extends curfew as Covid-19 toll hits new record  https://t.co/bzQp1lJ5F9,Sri Lanka extends curfew as Covid19 toll hits new record ,[],[],['https://t.co/bzQp1lJ5F9'],[]
@shankar15298001 @allaboutbelgaum Dont understand why you want curfew... Its not a solution, Dont understand why you want curfew Its not a solution,[],"['@shankar15298001', '@allaboutbelgaum']",[],[]
Lockdown extended❗  The prevailing Qurantine Curfew will further EXTENDED until 4am on September 06: Minister of Health Keheliya Rambukwella #LKA #SriLanka #COVID19SL #lockdownsl,Lockdown extended The prevailing Qurantine Curfew will further EXTENDED until 4am on September 06: Minister of Health Keheliya Rambukwella ,"['#LKA', '#SriLanka', '#COVID19SL', '#lockdownsl']",[],[],['❗']
@Keheliya_R Dear Sir plz close the all the Garments &amp; Other not important Coparate Companies this is not Right curfew peoples are walking every were plz take immediate action about this, Dear Sir plz close the all the Garments amp Other not important Coparate Companies this is not Right curfew peoples are walking every were plz take immediate action about this,[],['@Keheliya_R'],[],[]
🔴 CURFEW EXTENDED  🔴 📌 The prevailing Qurantine Curfew further EXTENDED until 4am on September 06.  -  Minister of Health: @Keheliya_R #LKA #Lockdown #COVID19LK, CURFEW EXTENDED   The prevailing Qurantine Curfew further EXTENDED until 4am on September 06  Minister of Health: ,"['#LKA', '#Lockdown', '#COVID19LK']",['@Keheliya_R'],[],"['🔴', '🔴', '📌']"
The Islandwide quarantine curfew has been extended until 4 am on September 6-Presidential spokesman   #COVID19 #SriLanka #lockdown #lka,The Islandwide quarantine curfew has been extended until 4 am on September 6Presidential spokesman ,"['#COVID19', '#SriLanka', '#lockdown', '#lka']",[],[],[]
The current quarantine curfew in force will be extended till 06th September - Minister Keheliya Rambukwella,The current quarantine curfew in force will be extended till 06th September  Minister Keheliya Rambukwella,[],[],[],[]
Curfew extended for another week #lka,Curfew extended for another week ,['#lka'],[],[],[]
#BREAKING NEWS JUST IN😨 QUARANTINE CURFEW EXTENDED TILL SEP 06TH 4 AM BY COVIDIOTS-Wiki Wiks '21-08-27 #SriLanka  https://t.co/pZgjwh7WzN, NEWS JUST IN QUARANTINE CURFEW EXTENDED TILL SEP 06TH 4 AM BY COVIDIOTSWiki Wiks 210827 ,"['#BREAKING', '#SriLanka']",[],['https://t.co/pZgjwh7WzN'],['😨']
Lockdown extended❗  The prevailing Qurantine Curfew will further EXTENDED until 4am on September 06: Minister of Health Keheliya Rambukwella #LKA #SriLanka #COVID19SL #lockdownsl,Lockdown extended The prevailing Qurantine Curfew will further EXTENDED until 4am on September 06: Minister of Health Keheliya Rambukwella ,"['#LKA', '#SriLanka', '#COVID19SL', '#lockdownsl']",[],[],['❗']
"@horatuhode On the records mathra mostly. Udupi manipal, night curfew start admele restaurants ge hogtiddare😁😁", On the records mathra mostly Udupi manipal night curfew start admele restaurants ge hogtiddare,[],['@horatuhode'],[],"['😁', '😁']"
"@tavleen_singh Any killing,any imposition of curfew on women,any chopping of hands,any stoning a woman.What world view are you imagining.Bajrang Dal is working to awaken the Youth.Striving to transform our Youth energy in organizing a evemts to spread awareness about Hindu Culture..", Any killingany imposition of curfew on womenany chopping of handsany stoning a womanWhat world view are you imaginingBajrang Dal is working to awaken the YouthStriving to transform our Youth energy in organizing a evemts to spread awareness about Hindu Culture,[],['@tavleen_singh'],[],[]
"I dine like a king. Well, compared to my usual curfew-lockdown meals 😂  https://t.co/nwtEhaoMLS",I dine like a king Well compared to my usual curfewlockdown meals  ,[],[],['https://t.co/nwtEhaoMLS'],['😂']
Shocker!! #LockdownsDontWork #Lockdown #Curfew #Plandemic   https://t.co/ttbvZG81zI,Shocker ,"['#LockdownsDontWork', '#Lockdown', '#Curfew', '#Plandemic']",[],['https://t.co/ttbvZG81zI'],[]
Mysuru is Now Open on all 7 Days!🤩  Weekend Curfew Lifted in #Mysore from this week!   Let us follow the Covid preventive measures responsibly &amp; make sure that #Lockdown never happen again!🙏🏻,Mysuru is Now Open on all 7 Days Weekend Curfew Lifted in from this week Let us follow the Covid preventive measures responsibly amp make sure that never happen again,"['#Mysore', '#Lockdown']",[],[],"['🤩', '🙏🏻']"
"#karnatakalockdown | In meeting chaired by CM Basavaraj Bommai, it was decided that night curfew would be relaxed in all areas except Kodagu, Hassan, Dakshina Kannada and Udupi districts, which share borders with Kerala, that is reporting a high COVID caseload", | In meeting chaired by CM Basavaraj Bommai it was decided that night curfew would be relaxed in all areas except Kodagu Hassan Dakshina Kannada and Udupi districts which share borders with Kerala that is reporting a high COVID caseload,['#karnatakalockdown'],[],[],[]
This is so true. Why do Kerala need night curfew?  https://t.co/eJ4vWquPLg,This is so true Why do Kerala need night curfew ,[],[],['https://t.co/eJ4vWquPLg'],[]
Stay at home carefully during this time when the covid virus is spreading rapidly. The curfew ends on September 6. Follow health advice. #SriLanka #COVID19LK  https://t.co/VysNxe1HUW,Stay at home carefully during this time when the covid virus is spreading rapidly The curfew ends on September 6 Follow health advice ,"['#SriLanka', '#COVID19LK']",[],['https://t.co/VysNxe1HUW'],[]
"@thindi_potha I wanted to go in the Thannirbhavi stretch But they said Some robbery happened on that stretch yesterday And it was not safe  Plus he said "" Curfew untu, manege hogi "" 🤣🤣", I wanted to go in the Thannirbhavi stretch But they said Some robbery happened on that stretch yesterday And it was not safe Plus he said  Curfew untu manege hogi  ,[],['@thindi_potha'],[],"['🤣', '🤣']"
The objective is to control spread of #COVID19.  Night curfew is not a solution. Very few crowds are there at night.  Penalty is not a solution. Infected people will pay penalty and still go untreated.  Solution is to go to places where crowds are and nip off the spreaders. 3/3,The objective is to control spread of Night curfew is not a solution Very few crowds are there at night Penalty is not a solution Infected people will pay penalty and still go untreated Solution is to go to places where crowds are and nip off the spreaders 3/3,['#COVID19.'],[],[],[]
Weekends should be total CURFEW to ensure lockdown. All bazars are open with shutters down and shopkeepers sitting outside having a gup. Westridge Rawalpindi Bazar is one example. @ahsanpsp @Rporwp @fslsltn,Weekends should be total CURFEW to ensure lockdown All bazars are open with shutters down and shopkeepers sitting outside having a gup Westridge Rawalpindi Bazar is one example ,[],"['@ahsanpsp', '@Rporwp', '@fslsltn']",[],[]
State level curfew extended till 7 AM on 6th September 2021. #goa #news,State level curfew extended till 7 AM on 6th September 2021 ,"['#goa', '#news']",[],[],[]
Before Curfew hour 🍦 #ggnmn  https://t.co/HiZxMf7v4F,Before Curfew hour  ,['#ggnmn'],[],['https://t.co/HiZxMf7v4F'],['🍦']
@calywalyalvin Curfew over her mucker but got the villa. Bbq and pool is the best over here for now, Curfew over her mucker but got the villa Bbq and pool is the best over here for now,[],['@calywalyalvin'],[],[]
Has the curfew been lifted??,Has the curfew been lifted,[],[],[],[]
"Pre #curfew #vibes #bangkok #thailand🇹🇭 near #bangkokstation #travel #thailand🇹🇭 #thaitraveling #thaitravelblogger #covidlife #lockdown @ Hualampong Railway Station, Bangkok  https://t.co/0S8WxpKzVD",Pre near @ Hualampong Railway Station Bangkok ,"['#curfew', '#vibes', '#bangkok', '#thailand🇹🇭', '#bangkokstation', '#travel', '#thailand🇹🇭', '#thaitraveling', '#thaitravelblogger', '#covidlife', '#lockdown']",['@'],['https://t.co/0S8WxpKzVD'],[]
@bartelsv Everything closes between 8-9 these days because of the damn curfew, Everything closes between 89 these days because of the damn curfew,[],['@bartelsv'],[],[]
8:40pm Clashes between protesters and riot police at Din Daeng intersection are continuing with only 20 minutes to go until curfew. Protesters are continually throwing giant firecrackers #ม็อบ29สิงหา #Bangkok #Thailand,8:40pm Clashes between protesters and riot police at Din Daeng intersection are continuing with only 20 minutes to go until curfew Protesters are continually throwing giant firecrackers ,"['#ม็อบ29สิงหา', '#Bangkok', '#Thailand']",[],[],[]
"#Breaking: #WestBengalGovernment extends #Covid restrictions till Sep 15, 2021.   Night curfew to be imposed between 11 pm-5 am.  https://t.co/vFVIpNI186", extends restrictions till Sep 15 2021 Night curfew to be imposed between 11 pm5 am ,"['#Breaking:', '#WestBengalGovernment', '#Covid']",[],['https://t.co/vFVIpNI186'],[]
@ANI Weekend curfew is more important., Weekend curfew is more important,[],['@ANI'],[],[]
"@Ajarncom I'm very easy going and she was a very angry person who started to blame me for all her problems.  Her wanting to come over ""to get drunk"" should have been a big red flag for me. Never been confrontational and getting her out of the apartment took some doing as the curfew loomed", Im very easy going and she was a very angry person who started to blame me for all her problems Her wanting to come over to get drunk should have been a big red flag for me Never been confrontational and getting her out of the apartment took some doing as the curfew loomed,[],['@Ajarncom'],[],[]
@MikeOlbinski We have an application with our name and photo stating that we got the vaccine and that’s what they are using here in Kuwait for entering gyms/malls/restaurants .. 🙂, We have an application with our name and photo stating that we got the vaccine and that’s what they are using here in Kuwait for entering gyms/malls/restaurants  ,[],['@MikeOlbinski'],[],['🙂']
"@EmiratesSupport Hi I am business man having businesses and two companies in dubai, I got my first vaccine in dubai and second one I had to get back in dubai. I have gdrfa approval and ica status green can I fly back to dubai without any issue", Hi I am business man having businesses and two companies in dubai I got my first vaccine in dubai and second one I had to get back in dubai I have gdrfa approval and ica status green can I fly back to dubai without any issue,[],['@EmiratesSupport'],[],[]
@Welikumbura Even kids can understand that prevailing vaccine system seem very poor where as හොනරබල්ස් ලා ටික චුන් එකෙ බලං ඉන්නව 😭, Even kids can understand that prevailing vaccine system seem very poor where as හොනරබල්ස් ලා ටික චුන් එකෙ බලං ඉන්නව ,[],['@Welikumbura'],[],['😭']
MOH Spokesman   No deaths in Kingdom related to #COVID19 vaccines  https://t.co/3AdOQHX0tK,MOH Spokesman No deaths in Kingdom related to vaccines ,['#COVID19'],[],['https://t.co/3AdOQHX0tK'],[]
