tweet,clean_tweet,hastags,attherate,urls,emojis
"Please god may we not have to write new versions of stories we already wrote last year, on lack of access to covid tests, hospital beds, oxygen, meds, people's inability to pay hospital bills, non covid patients losing healthcare.... etc etc x infinity."": prayer 🙏",Please god may we not have to write new versions of stories we already wrote last year on lack of access to covid tests hospital beds oxygen meds peoples inability to pay hospital bills non covid patients losing healthcare etc etc x infinity: prayer ,[],[],[],['🙏']
@chrisdysonHT Hope you feel better soon and it doesn't turn out to be covid, Hope you feel better soon and it doesnt turn out to be covid,[],['@chrisdysonHT'],[],[]
"The mortality rate due to COVID is going to shoot through the roof very soon. It’s an unbelievably scary situation in Mumbai and Navi Mumbai. Many will pay the price for their casual attitude towards the pandemic, and the state government for its many questionable decisions.",The mortality rate due to COVID is going to shoot through the roof very soon It’s an unbelievably scary situation in Mumbai and Navi Mumbai Many will pay the price for their casual attitude towards the pandemic and the state government for its many questionable decisions,[],[],[],[]
#BreakingNews 381 #COVID19 cases in Gurugram situation set to worsen. Don't wate to be told but go #MaskUp get #vaccine and practise #SocialDistancing . @DC_Gurugram #Covid_19 #CoronavirusPandemic @COVID19_INDIA @COVIDNewsByMIB @coronaviruscare  https://t.co/jSg7QW7G43, 381 cases in Gurugram situation set to worsen Dont wate to be told but go get and practise  ,"['#BreakingNews', '#COVID19', '#MaskUp', '#vaccine', '#SocialDistancing', '#Covid_19', '#CoronavirusPandemic']","['@DC_Gurugram', '@COVID19_INDIA', '@COVIDNewsByMIB', '@coronaviruscare']",['https://t.co/jSg7QW7G43'],[]
"Eligible people should get themselves vaccinated at earliest, but then also keep following Covid health protocol.   #LargestVaccineDrive   @drharshvardhan  @DrHVoffice  @MoHFW_INDIA",Eligible people should get themselves vaccinated at earliest but then also keep following Covid health protocol ,['#LargestVaccineDrive'],"['@drharshvardhan', '@DrHVoffice', '@MoHFW_INDIA']",[],[]
"A Covid vaccine in capsule form soon, to be co-developed by India’s Premas Biotech  @ChandnaHimani reports  #ThePrintHealth   https://t.co/QzaKTRP90F",A Covid vaccine in capsule form soon to be codeveloped by India’s Premas Biotech reports ,['#ThePrintHealth'],['@ChandnaHimani'],['https://t.co/QzaKTRP90F'],[]
Vaccination is the key to break COVID-19 chain. District officers and senior citizens leading the way. SE Hydraulic PN GUPTA and Retd. SSP MOHD RAZAQ taking covid 19 vaccine 01/04/2021.@diprjk @kansalrohit69 @AhmedZamood  https://t.co/2U2Vcr4Xr5,Vaccination is the key to break COVID19 chain District officers and senior citizens leading the way SE Hydraulic PN GUPTA and Retd SSP MOHD RAZAQ taking covid 19 vaccine 01/04/2021 ,[],"['@kansalrohit69', '@AhmedZamood']",['https://t.co/2U2Vcr4Xr5'],[]
"Out &amp; About, defeated COVID after 19 days, need prayers for complete recovery from pneumonia caused by COVID.. Be Safe!!  https://t.co/ruJPpJOWOR",Out amp About defeated COVID after 19 days need prayers for complete recovery from pneumonia caused by COVID Be Safe ,[],[],['https://t.co/ruJPpJOWOR'],[]
"@TeamSOSIndia @iCanSaveLife @RaktCommunity @RaktaSatyagrah @SOSSaviours  Patient name : Sushma Sharma_59 yr @ Shanti Mukund Hospital, Dayanand Vihar, Delhi 92 Contact person:, 9899396089, 9810998670, 9868809166 Plasma group (blood group ) needed (from COVID recovered): B-ve", Patient name : Sushma Sharma59 yr @ Shanti Mukund Hospital Dayanand Vihar Delhi 92 Contact person: 9899396089 9810998670 9868809166 Plasma group (blood group ) needed (from COVID recovered): Bve,[],"['@TeamSOSIndia', '@iCanSaveLife', '@RaktCommunity', '@RaktaSatyagrah', '@SOSSaviours', '@']",[],[]
@FaheemYounus Key points about COVID (Chinese Wuhan Virus)., Key points about COVID (Chinese Wuhan Virus),[],['@FaheemYounus'],[],[]
@mtgreenee @pnjaban Is this protect you against covid even without mask?, Is this protect you against covid even without mask,[],"['@mtgreenee', '@pnjaban']",[],[]
"Six months in a row over ₹1 lakh cr #GST collection, with ₹1.24 lakh cr in March, is really commendable! Hope, this trend continues with better compliance. With sections of economy yet to fully recover from #COVID shock, it augers well for a better #fiscalmanagement by Govt.",Six months in a row over ₹1 lakh cr collection with ₹124 lakh cr in March is really commendable Hope this trend continues with better compliance With sections of economy yet to fully recover from shock it augers well for a better by Govt,"['#GST', '#COVID', '#fiscalmanagement']",[],[],[]
BREAKING!  Green Signal for #SalmanKhan’s #Radhe’s trailer.  Zero Cuts &amp; 2 minutes 42 seconds duration.  #RadheYourMostWantedBhai is a very important film that’ll make cinema eco-system bounce back.   The #Covid count on 15 April will determine whether it sticks to its date.  https://t.co/YHJZPitHI2,BREAKING Green Signal for trailer Zero Cuts amp 2 minutes 42 seconds duration is a very important film that’ll make cinema ecosystem bounce back The count on 15 April will determine whether it sticks to its date ,"['#SalmanKhan’s', '#Radhe’s', '#RadheYourMostWantedBhai', '#Covid']",[],['https://t.co/YHJZPitHI2'],[]
Precautionary Measures! #chaklala #rawalpindi #rawalpindians #Covid_19 #COVIDSecondWave  https://t.co/s2KWjHUSzh,Precautionary Measures ,"['#chaklala', '#rawalpindi', '#rawalpindians', '#Covid_19', '#COVIDSecondWave']",[],['https://t.co/s2KWjHUSzh'],[]
In light of COVID situation we need to start Net Banking😂😀😂😀  https://t.co/E9KQ3o0fIj,In light of COVID situation we need to start Net Banking ,[],[],['https://t.co/E9KQ3o0fIj'],"['😂', '😀', '😂', '😀']"
"#Maharashtra reports 43,183 new Covid cases &amp; 249 deaths. New high.  #Mumbai - 8646, #Pune (PMC) - 4109, Pune (PCMC) - 2058, #Nagpur - 1109, Nagpur MC - 2587, #Nashik MC - 1781 #PuneFightsCorona #MaharashtraFightsCorona", reports 43183 new Covid cases amp 249 deaths New high  8646 (PMC)  4109 Pune (PCMC)  2058  1109 Nagpur MC  2587 MC  1781 ,"['#Maharashtra', '#Mumbai', '#Pune', '#Nagpur', '#Nashik', '#PuneFightsCorona', '#MaharashtraFightsCorona']",[],[],[]
I’ve been waiting at the hospital #Covid testing “ward” aka parking for over 7 hours. You’ll be seeing a bunch of people for haemorrhoids next if this is common practice.,I’ve been waiting at the hospital testing “ward” aka parking for over 7 hours You’ll be seeing a bunch of people for haemorrhoids next if this is common practice,['#Covid'],[],[],[]
Please take strict action against the DPS &amp;C Premier Campus Faisalabad for opening and calling of the staff endangering their lives as already more than 10 teachers are diagnosed with Covid. @fslsltn @ImranKhanPTI @OfficialNcoc @HealthPunjabGov @nhsrcofficial @PSHDep @DrMuradPTI,Please take strict action against the DPS ampC Premier Campus Faisalabad for opening and calling of the staff endangering their lives as already more than 10 teachers are diagnosed with Covid ,[],"['@fslsltn', '@ImranKhanPTI', '@OfficialNcoc', '@HealthPunjabGov', '@nhsrcofficial', '@PSHDep', '@DrMuradPTI']",[],[]
I am a Covid survivor. If you’re too then RT this. #COVIDSecondWave #covidsurvivor #COVID19 #covid,I am a Covid survivor If you’re too then RT this ,"['#COVIDSecondWave', '#covidsurvivor', '#COVID19', '#covid']",[],[],[]
"@OfficeofUT Sir, rising cases of Covid in the State,  we humbly suggest that Nasal Vaccines would be a better and easier option to administer across all age groups. It may prevent the fear of taking a jab. Thanks and best regards. Col PJ Chacko(Retd).", Sir rising cases of Covid in the State we humbly suggest that Nasal Vaccines would be a better and easier option to administer across all age groups It may prevent the fear of taking a jab Thanks and best regards Col PJ Chacko(Retd),[],['@OfficeofUT'],[],[]
"@Acosta Best of luck !! The dozen killing sprees nation wide for the last 2 months were the COVID pressure releaser or telling that only White Lives Matter (WLM) as Trump’s legacy.  The word out in Asia &amp; Africa is that it’s bcz of Kamala, Trump didn’t attend the Inaug &amp; not Biden’s win", Best of luck  The dozen killing sprees nation wide for the last 2 months were the COVID pressure releaser or telling that only White Lives Matter (WLM) as Trump’s legacy The word out in Asia amp Africa is that it’s bcz of Kamala Trump didn’t attend the Inaug amp not Biden’s win,[],['@Acosta'],[],[]
@narendramodi What about COVID-19 increase cases is anyone here @sudhirchaudhary @anjanaomkashyap @navikakumar @SureshChavhanke @AMISHDEVGAN @RubikaLiyaquat @DChaurasia2312 @sardanarohit @yogrishiramdev @AnupamPKher @chitraaum @SwetaSinghAT @RajatSharmaLive @ArnabGoswamiRTv @KanganaTeam  Godi, What about COVID19 increase cases is anyone here Godi,[],"['@narendramodi', '@sudhirchaudhary', '@anjanaomkashyap', '@navikakumar', '@SureshChavhanke', '@AMISHDEVGAN', '@RubikaLiyaquat', '@DChaurasia2312', '@sardanarohit', '@yogrishiramdev', '@AnupamPKher', '@chitraaum', '@SwetaSinghAT', '@RajatSharmaLive', '@ArnabGoswamiRTv', '@KanganaTeam']",[],[]
Our PM fighting with COVID-19 increasing cases not alone even with his supporters as well  Wah modi ji wah   #ModiElectionjivi,Our PM fighting with COVID19 increasing cases not alone even with his supporters as well Wah modi ji wah ,['#ModiElectionjivi'],[],[],[]
@AAITVMAIRPORT It’s really a torture to arrive at TRV International Airport.. huge que and unprofessional and unpleasant COVID management system.. please try to avoid TRV, It’s really a torture to arrive at TRV International Airport huge que and unprofessional and unpleasant COVID management system please try to avoid TRV,[],['@AAITVMAIRPORT'],[],[]
In-Depth | Resurgence of COVID-19 sparks fears of another wave of mental health problems @moneycontrolcom  https://t.co/ONyDm8GdWk,InDepth | Resurgence of COVID19 sparks fears of another wave of mental health problems ,[],['@moneycontrolcom'],['https://t.co/ONyDm8GdWk'],[]
Iraq judge who presided over Saddam Hussein’s trial dies of COVID-19  https://t.co/lIkAfCk4Ps,Iraq judge who presided over Saddam Hussein’s trial dies of COVID19 ,[],[],['https://t.co/lIkAfCk4Ps'],[]
Jai SULTHAN. @Karthi_Off mass. @Bakkiyaraj_k once again you proved. Mass Action commercial one. @iamRashmika National Crush always 💕. Excellent debut to start her career in Kollywood.  Nearly after a year watched a Night show movie. Followed all covid safety protocols. #Sulthan,Jai SULTHAN mass once again you proved Mass Action commercial one National Crush always  Excellent debut to start her career in Kollywood Nearly after a year watched a Night show movie Followed all covid safety protocols ,['#Sulthan'],"['@Karthi_Off', '@Bakkiyaraj_k', '@iamRashmika']",[],['💕']
i return to work tomorrow after having covid &amp; idk how to feel about it 🥺😔,i return to work tomorrow after having covid amp idk how to feel about it ,[],[],[],"['🥺', '😔']"
Exams should be cancelled due to this disease(Covid-19) that effect the health of young generation. As all students are equal not only Cambridge exams should be cancelled other exams should also be cancelled for the sake of health of all students. #cancelcieexams2021,Exams should be cancelled due to this disease(Covid19) that effect the health of young generation As all students are equal not only Cambridge exams should be cancelled other exams should also be cancelled for the sake of health of all students ,['#cancelcieexams2021'],[],[],[]
Ok so i m currently travelling in lko ndls ac spcl and i would like to say to the authorities that due to covid you have stopped giving blankets &amp; its gud bt why window curtains are removed... paying for 2nd ac and looks like sleeping on road  @PiyushGoyal @indianrailway__  https://t.co/IPZDVeGw1e,Ok so i m currently travelling in lko ndls ac spcl and i would like to say to the authorities that due to covid you have stopped giving blankets amp its gud bt why window curtains are removed paying for 2nd ac and looks like sleeping on road ,[],"['@PiyushGoyal', '@indianrailway__']",['https://t.co/IPZDVeGw1e'],[]
Ahmedabad Airport today! 3 hrs flight &amp; 3.5 hrs wait as the Supratech lab servers were down. No accountability!! Social distancing for a toss! Pay only cash after the Covid test. No Debit card or PayTM allowed. Joke! @JayantiRavi @MoHFW_INDIA @MoHFW_GUJARAT @AAI_Official  https://t.co/2UOQV1f2BA,Ahmedabad Airport today 3 hrs flight amp 35 hrs wait as the Supratech lab servers were down No accountability Social distancing for a toss Pay only cash after the Covid test No Debit card or PayTM allowed Joke ,[],"['@JayantiRavi', '@MoHFW_INDIA', '@MoHFW_GUJARAT', '@AAI_Official']",['https://t.co/2UOQV1f2BA'],[]
"There are 36 States ( Including Union Territories ) in India 🇮🇳!  From Last 18 Months one State Full Of Controversy From - Highest Covid Cases , Highest Corruption #100CroreKiVasooli  ,Mob lynching, Worst Law And Order, Sushant Mystery, Fake TRP Case , Cm VS Kangana &amp; Many More !",There are 36 States ( Including Union Territories ) in India  From Last 18 Months one State Full Of Controversy From  Highest Covid Cases  Highest Corruption Mob lynching Worst Law And Order Sushant Mystery Fake TRP Case  Cm VS Kangana amp Many More ,['#100CroreKiVasooli'],[],[],['🇮🇳']
